product,rows,first_timestamp,last_timestamp,mean_mid,median_mid,std_mid,min_mid,max_mid,mean_spread,median_spread,max_spread,mean_bid_volume,mean_ask_volume,mean_imbalance,std_imbalance,return_std,diff_std,mean_pnl,trade_count,total_trade_quantity,avg_trade_price,trade_notional,vwap,price_range,relative_volatility,spread_to_volatility,group
GALAXY_SOUNDS_BLACK_HOLES,10000,0,999900,12612.2464,12572.75,529.6579532507544,11700.5,14137.0,15.8498,16.0,18,49.4671,49.4676,-1.3272896178862615e-05,0.00780737579006195,0.0009999974893526347,12.620265063446963,0.0,249,594,12605.670682730924,7492298.0,12613.296296296296,2436.5,0.04199552850876386,1.2559007216026694,Galaxy Sounds Recorders
GALAXY_SOUNDS_DARK_MATTER,10000,0,999900,10146.12075,10099.5,324.3270159048832,9541.0,11057.5,12.9461,13.0,15,49.4671,49.4676,-1.3272896178862615e-05,0.00780737579006195,0.0010034371314483455,10.183090118839356,0.0,249,594,10168.87951807229,6047996.0,10181.811447811448,1516.5,0.031965617588858596,1.2713331463156652,Galaxy Sounds Recorders
GALAXY_SOUNDS_PLANETARY_RINGS,10000,0,999900,10671.49395,10688.0,397.9767937219916,9601.5,11498.5,13.5659,14.0,15,49.4671,49.4676,-1.3272896178862615e-05,0.00780737579006195,0.001010481033845725,10.793480617120917,0.0,249,594,10660.710843373494,6324005.0,10646.473063973064,1897.0,0.03729344697065509,1.2568605514037237,Galaxy Sounds Recorders
GALAXY_SOUNDS_SOLAR_FLAMES,10000,0,999900,10922.07295,10771.25,327.26605638298054,10413.5,11631.5,13.8549,14.0,15,49.4671,49.4676,-1.3272896178862615e-05,0.00780737579006195,0.0010009365138658455,10.938729685343853,0.0,249,594,10899.317269076306,6469614.0,10891.60606060606,1218.0,0.02996373105006413,1.266591313483443,Galaxy Sounds Recorders
GALAXY_SOUNDS_SOLAR_WINDS,10000,0,999900,10936.19685,10875.5,308.1715613034291,10221.5,11613.5,13.8779,14.0,15,49.4671,49.4676,-1.3272896178862615e-05,0.00780737579006195,0.0010050817809273943,10.99606619265474,0.0,249,594,10929.698795180722,6490453.0,10926.688552188552,1392.0,0.028179043000988876,1.2620786158299317,Galaxy Sounds Recorders
TRANSLATOR_ASTRO_BLACK,10000,0,999900,9191.6848,9256.5,237.88552982787846,8566.0,9703.0,8.2096,8.0,9,29.5257,29.5262,-1.7153884849204007e-06,0.01267949674322697,0.0010025867891699733,9.217506784654338,0.0,249,594,9186.955823293172,5459518.0,9191.107744107743,1137.0,0.025880514291338454,0.8906529923761661,Instant Translators
TRANSLATOR_ECLIPSE_CHARCOAL,10000,0,999900,9793.1253,9795.5,213.53098896466875,9314.5,10258.5,8.6804,9.0,10,29.5257,29.5262,-1.7153884849204007e-06,0.01267949674322697,0.001004392290488423,9.839099976895694,0.0,249,594,9803.004016064257,5824934.0,9806.286195286195,944.0,0.02180417205166044,0.882235165856982,Instant Translators
TRANSLATOR_GRAPHITE_MIST,10000,0,999900,10488.4707,10321.75,529.1841209114825,9712.5,11539.0,9.2254,9.0,11,29.5257,29.5262,-1.7153884849204007e-06,0.01267949674322697,0.001008539339094522,10.58783052563312,0.0,249,594,10534.321285140562,6259595.0,10538.03872053872,1826.5,0.050453887515887565,0.8713210867576057,Instant Translators
TRANSLATOR_SPACE_GRAY,10000,0,999900,8976.42985,8976.5,472.839276501101,8118.0,10279.5,8.0379,8.0,10,29.5257,29.5262,-1.7153884849204007e-06,0.01267949674322697,0.0010034212740498041,9.013976835918989,0.0,249,594,9011.441767068272,5351744.0,9009.670033670034,2161.5,0.05267564994128495,0.8917151825785143,Instant Translators
TRANSLATOR_VOID_BLUE,10000,0,999900,11238.32325,11291.0,314.46712060474755,10575.5,11880.5,9.8133,10.0,11,29.5257,29.5262,-1.7153884849204007e-06,0.01267949674322697,0.0009977140967636906,11.219946090304415,0.0,249,594,11200.911646586346,6649613.0,11194.63468013468,1305.0,0.027981676056946268,0.8746298708582966,Instant Translators
OXYGEN_SHAKE_CHOCOLATE,10000,0,999900,10071.24445,10081.0,643.7322155879052,8991.5,11200.0,12.8535,13.0,15,49.4671,49.4676,-1.3272896178862615e-05,0.00780737579006195,0.0012049556340309917,12.471518946169784,0.0,249,594,10033.983935742972,5955777.0,10026.560606060606,2208.5,0.06391784240604995,1.0306282703397192,Liquid Breath Oxygen Shakes
OXYGEN_SHAKE_EVENING_BREATH,10000,0,999900,9426.8298,9420.0,232.89455300466727,8860.0,10003.0,11.79,12.0,12,49.4671,49.4676,-1.3272896178862615e-05,0.00780737579006195,0.0010981278339048468,10.354730469139112,0.0,249,594,9416.024096385541,5594742.0,9418.757575757576,1143.0,0.02470550099511368,1.138610032886758,Liquid Breath Oxygen Shakes
OXYGEN_SHAKE_GARLIC,10000,0,999900,12910.8294,13042.5,691.1352604161162,11533.5,14126.0,16.2084,17.0,18,49.4671,49.4676,-1.3272896178862615e-05,0.00780737579006195,0.0009996579112846844,12.912809999136863,0.0,249,594,12878.987951807228,7650443.0,12879.53367003367,2592.5,0.053531437756904776,1.2552186550474627,Liquid Breath Oxygen Shakes
OXYGEN_SHAKE_MINT,10000,0,999900,9356.21345,9402.0,517.9211142077137,8422.5,10300.5,12.0101,12.0,14,49.4671,49.4676,-1.3272896178862615e-05,0.00780737579006195,0.0010140549696756988,9.498585633095388,0.0,249,594,9372.686746987953,5568022.0,9373.774410774411,1878.0,0.055355846355526844,1.2644092988069595,Liquid Breath Oxygen Shakes
OXYGEN_SHAKE_MORNING_BREATH,10000,0,999900,9505.97795,9513.75,168.6809860840989,9100.0,9960.5,12.1881,12.0,13,49.4671,49.4676,-1.3272896178862615e-05,0.00780737579006195,0.001004445742752753,9.54846093349067,0.0,249,594,9515.602409638554,5653922.0,9518.387205387206,860.5,0.01774472726229066,1.2764465482862217,Liquid Breath Oxygen Shakes
MICROCHIP_CIRCLE,10000,0,999900,9556.56875,9577.5,713.7775547663288,8331.0,10731.5,8.5281,9.0,10,16.0191,16.0255,-0.00014876339367931197,0.016676059583861993,0.0010018959161558038,9.624694482967852,0.0,201,394,9641.07960199005,3788657.0,9615.880710659898,2400.5,0.07468973158031524,0.8860644891213515,Organic Microchips
MICROCHIP_OVAL,10000,0,999900,6228.6403,6180.0,543.1154289861717,5375.0,7580.5,5.9066,6.0,8,16.0191,16.0255,-0.00014876339367931197,0.016676059583861993,0.0014926034211802256,9.34435014929215,0.0,201,394,6177.9701492537315,2438700.0,6189.593908629442,2205.5,0.08719646709831223,0.6321038815575029,Organic Microchips
MICROCHIP_RECTANGLE,10000,0,999900,8307.09145,8320.75,347.15204027312905,7482.5,9064.5,7.5523,8.0,9,16.0191,16.0255,-0.00014876339367931197,0.016676059583861993,0.001509656848454162,12.546016913708856,0.0,201,394,8293.383084577114,3266845.0,8291.484771573603,1582.0,0.04178984213218563,0.6019679434472711,Organic Microchips
MICROCHIP_SQUARE,10000,0,999900,14931.54325,14844.5,613.8217164326945,13386.0,16498.0,12.7643,13.0,15,16.0191,16.0255,-0.00014876339367931197,0.016676059583861993,0.0015137366092202707,22.64380600429771,0.0,201,394,14922.303482587065,5887151.0,14942.007614213198,3112.0,0.04110906060783064,0.563699406256059,Organic Microchips
MICROCHIP_TRIANGLE,10000,0,999900,8613.59635,8558.0,396.2309530923982,7749.0,9559.0,7.7871,8.0,9,16.0191,16.0255,-0.00014876339367931197,0.016676059583861993,0.0014902056950276891,12.848986789102176,0.0,201,394,8589.482587064676,3388280.0,8599.69543147208,1810.0,0.046000640962517145,0.6060477863207551,Organic Microchips
SNACKPACK_CHOCOLATE,10000,0,999900,9668.5587,9656.0,175.1345556010101,9268.0,10071.5,16.18,16.0,18,79.9835,79.984,5.579179367247873e-06,0.004902625653335797,0.0006774638255603851,6.547840895183102,0.0,249,594,9688.425702811244,5754712.0,9688.06734006734,803.5,0.018113822446049803,2.4710435484012394,Protein Snack Packs
SNACKPACK_PISTACHIO,10000,0,999900,9344.5303,9372.0,126.59310235266263,9012.5,9577.5,15.6762,16.0,17,79.9835,79.984,5.579179367247873e-06,0.004902625653335797,0.0005532435447720378,5.16787152120484,0.0,249,594,9339.10843373494,5545190.0,9335.3367003367,565.0,0.0135472943303167,3.03339584501614,Protein Snack Packs
SNACKPACK_RASPBERRY,10000,0,999900,10051.1174,10029.0,183.41613605441142,9684.5,10460.5,16.7908,17.0,18,79.9835,79.984,5.579179367247873e-06,0.004902625653335797,0.0008003878382398849,8.042979166351895,0.0,249,594,10060.349397590362,5978468.0,10064.760942760942,776.0,0.018248332872364166,2.087634401720813,Protein Snack Packs
SNACKPACK_STRAWBERRY,10000,0,999900,11029.85795,11006.0,168.8446423435419,10679.0,11391.5,18.3265,19.0,20,79.9835,79.984,5.579179367247873e-06,0.004902625653335797,0.0007333427511864918,8.083987264834882,0.0,249,594,11011.321285140562,6537188.0,11005.367003367004,712.5,0.015307961635493401,2.267012477830063,Protein Snack Packs
SNACKPACK_VANILLA,10000,0,999900,10201.5347,10207.5,172.05079553298742,9798.5,10563.0,17.0188,17.0,18,79.9835,79.984,5.579179367247873e-06,0.004902625653335797,0.0006374355074054761,6.499715612700883,0.0,249,594,10183.795180722891,6050213.0,10185.54377104377,764.5,0.01686518750291438,2.618391482658736,Protein Snack Packs
PEBBLES_L,10000,0,999900,10458.068,10862.0,732.8133283541183,8928.5,11733.5,13.3596,14.0,15,37.5956,37.6045,-0.00011470766910046702,0.01202118698611206,0.0014404543731499312,14.941991491520058,0.0,202,700,10430.529702970298,7310136.0,10443.051428571429,2805.0,0.07007157807294027,0.8940976848756671,Purification Pebbles
PEBBLES_M,10000,0,999900,10871.79055,10909.0,313.8902408709574,9960.5,11505.0,13.8383,14.0,15,37.5956,37.6045,-0.00011470766910046702,0.01202118698611206,0.001396511614323111,15.16753558540866,0.0,202,700,10865.133663366336,7598041.0,10854.344285714285,1544.5,0.0288719911800506,0.9123631141048781,Purification Pebbles
PEBBLES_S,10000,0,999900,7949.0739,7981.5,501.76996138487846,6784.5,9009.5,10.3884,11.0,12,37.5956,37.6045,-0.00011470766910046702,0.01202118698611206,0.001888860416526241,14.91044042537571,0.0,202,700,7956.297029702971,5579697.0,7970.995714285715,2225.0,0.06312307165553944,0.6967198622999922,Purification Pebbles
PEBBLES_XL,10000,0,999900,14664.90485,14419.25,1444.1323222052151,11919.5,17240.0,18.3307,18.0,22,37.5956,37.6045,-0.00011470766910046702,0.01202118698611206,0.002100645080796037,30.33468889895376,0.0,202,700,14716.10891089109,10286643.0,14695.204285714286,5320.5,0.09847539666820375,0.6042817864742376,Purification Pebbles
PEBBLES_XS,10000,0,999900,6056.10345,5953.0,489.7924619557454,5052.5,7222.5,8.1511,8.0,10,37.5956,37.6045,-0.00011470766910046702,0.01202118698611206,0.0024879435015758337,14.940965139077774,0.0,202,700,6031.3267326732675,4225526.0,6036.465714285714,2170.0,0.08087584137218552,0.5455537794329613,Purification Pebbles
UV_VISOR_AMBER,10000,0,999900,6884.9815,6875.5,178.47502834100933,6488.5,7440.0,9.096,9.0,10,49.4671,49.4676,-1.3272896178862615e-05,0.00780737579006195,0.0010161493658901125,7.000378614412058,0.0,249,594,6900.510040160642,4103881.0,6908.890572390573,951.5,0.025922368613627986,1.2993582920320301,UV-Visors
UV_VISOR_MAGENTA,10000,0,999900,11578.06715,11548.5,301.4407729054448,10913.0,12380.0,14.6349,15.0,16,49.4671,49.4676,-1.3272896178862615e-05,0.00780737579006195,0.000990538422442259,11.47202673755131,0.0,249,594,11580.91967871486,6878449.0,11579.880471380471,1467.0,0.026035500485540437,1.2757030936909934,UV-Visors
UV_VISOR_ORANGE,10000,0,999900,10828.38795,10982.0,530.3416034891283,9322.5,11606.5,13.7457,14.0,15,49.4671,49.4676,-1.3272896178862615e-05,0.00780737579006195,0.0009968441896316409,10.807105105686698,0.0,249,594,10785.570281124497,6400043.0,10774.483164983165,2284.0,0.04897696738775676,1.2719132335232877,UV-Visors
UV_VISOR_RED,10000,0,999900,11788.13685,11820.5,280.4448843006375,10996.0,12471.0,14.8867,15.0,16,49.4671,49.4676,-1.3272896178862615e-05,0.00780737579006195,0.0009978580602058229,11.764246978627346,0.0,249,594,11763.413654618475,6980132.0,11751.063973063972,1475.0,0.023790433371210607,1.2654188599614882,UV-Visors
UV_VISOR_YELLOW,10000,0,999900,10673.1477,10489.5,744.3490201048788,9777.5,12294.0,13.5636,13.0,16,49.4671,49.4676,-1.3272896178862615e-05,0.00780737579006195,0.0010001368843051087,10.6925191114108,0.0,249,594,10729.995983935743,6379447.0,10739.809764309764,2516.5,0.06974034661816578,1.2685130471756885,UV-Visors
SLEEP_POD_COTTON,10000,0,999900,12497.67735,12654.5,609.4126121480997,11114.0,13529.5,10.8117,11.0,12,29.5257,29.5262,-1.7153884849204007e-06,0.01267949674322697,0.0010133044940748243,12.691661375839589,0.0,249,594,12472.18875502008,7398632.0,12455.609427609428,2415.5,0.04876206954951511,0.851874288151245,Vertical Sleeping Pods
SLEEP_POD_LAMB_WOOL,10000,0,999900,10859.13585,10941.5,325.5562426931634,10121.5,11489.0,9.5109,10.0,11,29.5257,29.5262,-1.7153884849204007e-06,0.01267949674322697,0.0010078337388331725,10.94786136985022,0.0,249,594,10823.14859437751,6424286.0,10815.296296296296,1367.5,0.02997994013429378,0.8687450159163023,Vertical Sleeping Pods
SLEEP_POD_NYLON,10000,0,999900,10173.83055,10016.5,356.33379721716324,9623.5,11023.0,8.9799,9.0,10,29.5257,29.5262,-1.7153884849204007e-06,0.01267949674322697,0.0009902066874389554,10.083183717197208,0.0,249,594,10157.216867469879,6036556.0,10162.552188552188,1399.5,0.035024546110330415,0.890581809462073,Vertical Sleeping Pods
SLEEP_POD_POLYESTER,10000,0,999900,12809.5442,12892.75,317.6825737558382,11932.0,13437.0,11.0492,11.0,12,29.5257,29.5262,-1.7153884849204007e-06,0.01267949674322697,0.0009969960340483002,12.784008621880524,0.0,249,594,12809.630522088353,7607238.0,12806.79797979798,1505.0,0.024800458845041354,0.8642985409982199,Vertical Sleeping Pods
SLEEP_POD_SUEDE,10000,0,999900,12038.16495,12005.0,273.3035137856132,11453.0,12736.5,10.4385,11.0,12,29.5257,29.5262,-1.7153884849204007e-06,0.01267949674322697,0.0009955214147848025,11.990882523754646,0.0,249,594,12056.642570281125,7161741.0,12056.80303030303,1283.5,0.02270308763177507,0.8705364245976653,Vertical Sleeping Pods
