timestamp,cash,inventory_value,total_pnl,pos_EMERALDS,mid_EMERALDS,pos_TOMATOES,mid_TOMATOES
8400,-119843.0,119958.0,115.0,15,10000.0,-6,5007.0
8500,-119843.0,119958.0,115.0,15,10000.0,-6,5007.0
8600,-119843.0,119958.0,115.0,15,10000.0,-6,5007.0
8700,-119843.0,119955.0,112.0,15,10000.0,-6,5007.5
8800,-19843.0,19975.0,132.0,5,10004.0,-6,5007.5
8900,-19843.0,19958.0,115.0,5,10000.0,-6,5007.0
9000,-19843.0,19958.0,115.0,5,10000.0,-6,5007.0
9100,-19843.0,19961.0,118.0,5,10000.0,-6,5006.5
9200,-19843.0,19958.0,115.0,5,10000.0,-6,5007.0
9300,-19843.0,19958.0,115.0,5,10000.0,-6,5007.0
9400,-19843.0,19961.0,118.0,5,10000.0,-6,5006.5
9500,-19843.0,19961.0,118.0,5,10000.0,-6,5006.5
9600,-44843.0,44994.0,151.0,5,10000.0,-1,5006.0
9700,-44843.0,44993.5,150.5,5,10000.0,-1,5006.5
9800,-44843.0,44993.5,150.5,5,10000.0,-1,5006.5
9900,-64847.0,65019.5,172.5,5,10000.0,3,5006.5
10000,-64847.0,65019.5,172.5,5,10000.0,3,5006.5
10100,-64847.0,65021.0,174.0,5,10000.0,3,5007.0
10200,-64847.0,65024.0,177.0,5,10000.0,3,5008.0
10300,-64847.0,65025.5,178.5,5,10000.0,3,5008.5
10400,-64847.0,65025.5,178.5,5,10000.0,3,5008.5
10500,-64847.0,65027.0,180.0,5,10000.0,3,5009.0
10600,-64847.0,65016.5,169.5,5,10000.0,3,5005.5
10700,-64847.0,65025.5,178.5,5,10000.0,3,5008.5
10800,-64847.0,65022.5,175.5,5,10000.0,3,5007.5
10900,-64847.0,65019.5,172.5,5,10000.0,3,5006.5
11000,-64847.0,65018.0,171.0,5,10000.0,3,5006.0
11100,-64847.0,65016.5,169.5,5,10000.0,3,5005.5
11200,-64847.0,65018.0,171.0,5,10000.0,3,5006.0
11300,-64847.0,65016.5,169.5,5,10000.0,3,5005.5
11400,-64847.0,65016.5,169.5,5,10000.0,3,5005.5
11500,-64847.0,65016.5,169.5,5,10000.0,3,5005.5
11600,-64847.0,65016.5,169.5,5,10000.0,3,5005.5
11700,-64847.0,65016.5,169.5,5,10000.0,3,5005.5
11800,-64847.0,65007.5,160.5,5,10000.0,3,5002.5
11900,-64847.0,65018.0,171.0,5,10000.0,3,5006.0
12000,-64847.0,65015.0,168.0,5,10000.0,3,5005.0
12100,-64847.0,65016.5,169.5,5,10000.0,3,5005.5
12200,-64847.0,65019.5,172.5,5,10000.0,3,5006.5
12300,-64847.0,65021.0,174.0,5,10000.0,3,5007.0
12400,-64847.0,65022.5,175.5,5,10000.0,3,5007.5
12500,-64847.0,65021.0,174.0,5,10000.0,3,5007.0
12600,-64847.0,65019.5,172.5,5,10000.0,3,5006.5
12700,-64847.0,65016.5,169.5,5,10000.0,3,5005.5
12800,-64847.0,65016.5,169.5,5,10000.0,3,5005.5
12900,-64847.0,65015.0,168.0,5,10000.0,3,5005.0
13000,-64847.0,65015.0,168.0,5,10000.0,3,5005.0
13100,-64847.0,65012.0,165.0,5,10000.0,3,5004.0
13200,-64847.0,65013.5,166.5,5,10000.0,3,5004.5
13300,-64847.0,64993.5,146.5,5,9996.0,3,5004.5
13400,-64847.0,65015.0,168.0,5,10000.0,3,5005.0
13500,-64847.0,65016.5,169.5,5,10000.0,3,5005.5
13600,-64847.0,65016.5,169.5,5,10000.0,3,5005.5
13700,-64847.0,65027.0,180.0,5,10000.0,3,5009.0
13800,-64847.0,65013.5,166.5,5,10000.0,3,5004.5
13900,-64847.0,65001.5,154.5,5,10000.0,3,5000.5
14000,-64847.0,65013.5,166.5,5,10000.0,3,5004.5
14100,-64847.0,65012.0,165.0,5,10000.0,3,5004.0
14200,-64847.0,65012.0,165.0,5,10000.0,3,5004.0
14300,-64847.0,65010.5,163.5,5,10000.0,3,5003.5
14400,-64847.0,65013.5,166.5,5,10000.0,3,5004.5
14500,-64847.0,65010.5,163.5,5,10000.0,3,5003.5
14600,-64847.0,65001.5,154.5,5,10000.0,3,5000.5
14700,-64847.0,65009.0,162.0,5,10000.0,3,5003.0
14800,-64847.0,65009.0,162.0,5,10000.0,3,5003.0
14900,-14847.0,15015.0,168.0,0,10004.0,3,5005.0
15000,-14847.0,15009.0,162.0,0,10000.0,3,5003.0
15100,-14847.0,15010.5,163.5,0,10000.0,3,5003.5
15200,-14847.0,15009.0,162.0,0,10000.0,3,5003.0
15300,-14847.0,15009.0,162.0,0,10000.0,3,5003.0
15400,-14847.0,15009.0,162.0,0,10000.0,3,5003.0
15500,-14847.0,15010.5,163.5,0,10000.0,3,5003.5
15600,-14847.0,15012.0,165.0,0,10000.0,3,5004.0
15700,-14847.0,15012.0,165.0,0,10000.0,3,5004.0
15800,-14847.0,15015.0,168.0,0,10000.0,3,5005.0
15900,-14847.0,15004.5,157.5,0,10000.0,3,5001.5
16000,-14847.0,15012.0,165.0,0,10000.0,3,5004.0
16100,-14847.0,15003.0,156.0,0,10000.0,3,5001.0
16200,-14847.0,15010.5,163.5,0,10000.0,3,5003.5
16300,-14847.0,15007.5,160.5,0,10000.0,3,5002.5
16400,-24841.0,25015.0,174.0,0,10000.0,5,5003.0
16500,-24841.0,25015.0,174.0,0,10000.0,5,5003.0
16600,-24841.0,25015.0,174.0,0,10000.0,5,5003.0
16700,-24841.0,25012.5,171.5,0,10000.0,5,5002.5
16800,-24841.0,25015.0,174.0,0,10000.0,5,5003.0
16900,-24841.0,25012.5,171.5,0,10000.0,5,5002.5
17000,-24841.0,25012.5,171.5,0,10000.0,5,5002.5
17100,-24841.0,25010.0,169.0,0,9996.0,5,5002.0
17200,-24841.0,25012.5,171.5,0,10000.0,5,5002.5
17300,-24841.0,25015.0,174.0,0,10000.0,5,5003.0
17400,-24841.0,25027.5,186.5,0,10000.0,5,5005.5
17500,-24841.0,25015.0,174.0,0,10000.0,5,5003.0
17600,-24841.0,25012.5,171.5,0,10000.0,5,5002.5
17700,-24841.0,25012.5,171.5,0,10000.0,5,5002.5
17800,-24841.0,25012.5,171.5,0,10000.0,5,5002.5
17900,-14825.0,15006.0,181.0,0,10000.0,3,5002.0
18000,-14825.0,15004.5,179.5,0,10000.0,3,5001.5
18100,-14825.0,15006.0,181.0,0,10000.0,3,5002.0
18200,-14825.0,15004.5,179.5,0,10000.0,3,5001.5
18300,-14825.0,15003.0,178.0,0,10000.0,3,5001.0
18400,-14825.0,15003.0,178.0,0,10000.0,3,5001.0
18500,-14825.0,14992.5,167.5,0,10000.0,3,4997.5
18600,-14825.0,15000.0,175.0,0,10000.0,3,5000.0
18700,-14825.0,15000.0,175.0,0,10000.0,3,5000.0
18800,-14825.0,14997.0,172.0,0,10000.0,3,4999.0
18900,-14825.0,14995.5,170.5,0,10000.0,3,4998.5
19000,-14825.0,14995.5,170.5,0,10000.0,3,4998.5
19100,-14825.0,14994.0,169.0,0,10000.0,3,4998.0
19200,-14825.0,14994.0,169.0,0,10000.0,3,4998.0
19300,-14825.0,14997.0,172.0,0,10000.0,3,4999.0
19400,-14825.0,14998.5,173.5,0,10000.0,3,4999.5
19500,-14825.0,14998.5,173.5,0,10000.0,3,4999.5
19600,-14825.0,14997.0,172.0,0,10000.0,3,4999.0
19700,-14825.0,14998.5,173.5,0,10000.0,3,4999.5
19800,-14825.0,14998.5,173.5,0,10000.0,3,4999.5
19900,-14825.0,14997.0,172.0,0,10000.0,3,4999.0
20000,-14825.0,14997.0,172.0,0,10000.0,3,4999.0
20100,-14825.0,14995.5,170.5,0,10000.0,3,4998.5
20200,-14825.0,14998.5,173.5,0,10000.0,3,4999.5
20300,-14825.0,14998.5,173.5,0,10000.0,3,4999.5
20400,-14825.0,14986.5,161.5,0,10000.0,3,4995.5
20500,-14825.0,15001.5,176.5,0,10000.0,3,5000.5
20600,-14825.0,14995.5,170.5,0,10000.0,3,4998.5
20700,-14825.0,15003.0,178.0,0,10000.0,3,5001.0
20800,-14825.0,14997.0,172.0,0,10000.0,3,4999.0
20900,-14825.0,14998.5,173.5,0,10000.0,3,4999.5
21000,-14825.0,15000.0,175.0,0,10000.0,3,5000.0
21100,-14825.0,14997.0,172.0,0,10000.0,3,4999.0
21200,-14825.0,14994.0,169.0,0,10000.0,3,4998.0
21300,-14825.0,14995.5,170.5,0,10000.0,3,4998.5
21400,-14825.0,14994.0,169.0,0,10000.0,3,4998.0
21500,-14825.0,14997.0,172.0,0,10000.0,3,4999.0
21600,-14825.0,14997.0,172.0,0,10000.0,3,4999.0
21700,-14825.0,14997.0,172.0,0,10000.0,3,4999.0
21800,-14825.0,14997.0,172.0,0,10000.0,3,4999.0
21900,-14825.0,14994.0,169.0,0,10000.0,3,4998.0
22000,-14825.0,14995.5,170.5,0,10000.0,3,4998.5
22100,-14825.0,14994.0,169.0,0,10000.0,3,4998.0
22200,187.0,0.0,187.0,0,10000.0,0,4998.0
22300,187.0,0.0,187.0,0,10000.0,0,4998.0
22400,187.0,0.0,187.0,0,10000.0,0,4997.0
22500,187.0,0.0,187.0,0,10000.0,0,4997.5
22600,187.0,0.0,187.0,0,10000.0,0,5001.0
22700,187.0,0.0,187.0,0,10000.0,0,4997.5
22800,187.0,0.0,187.0,0,10000.0,0,4997.5
22900,187.0,0.0,187.0,0,10000.0,0,4997.5
23000,187.0,0.0,187.0,0,10000.0,0,4996.5
23100,187.0,0.0,187.0,0,10000.0,0,4996.5
23200,187.0,0.0,187.0,0,10000.0,0,4996.5
23300,187.0,0.0,187.0,0,10000.0,0,4996.0
23400,187.0,0.0,187.0,0,10000.0,0,4996.0
23500,-14783.0,14986.5,203.5,0,10000.0,3,4995.5
23600,-14783.0,14988.0,205.0,0,10000.0,3,4996.0
23700,-14783.0,14988.0,205.0,0,10000.0,3,4996.0
23800,-14783.0,14986.5,203.5,0,10000.0,3,4995.5
23900,-14783.0,14985.0,202.0,0,10000.0,3,4995.0
24000,-14783.0,14983.5,200.5,0,10000.0,3,4994.5
24100,-14783.0,14986.5,203.5,0,10000.0,3,4995.5
24200,-14783.0,14986.5,203.5,0,10000.0,3,4995.5
24300,-14783.0,14986.5,203.5,0,10000.0,3,4995.5
24400,-14783.0,14988.0,205.0,0,10000.0,3,4996.0
24500,-14783.0,14986.5,203.5,0,10000.0,3,4995.5
24600,10222.0,-9990.0,232.0,0,10000.0,-2,4995.0
24700,10222.0,-9989.0,233.0,0,10000.0,-2,4994.5
24800,10222.0,-9991.0,231.0,0,10000.0,-2,4995.5
24900,10222.0,-9990.0,232.0,0,10000.0,-2,4995.0
25000,10222.0,-9990.0,232.0,0,10000.0,-2,4995.0
25100,10222.0,-9990.0,232.0,0,10000.0,-2,4995.0
25200,10222.0,-9991.0,231.0,0,10000.0,-2,4995.5
25300,10222.0,-9991.0,231.0,0,10000.0,-2,4995.5
25400,10222.0,-9992.0,230.0,0,10000.0,-2,4996.0
25500,10222.0,-9992.0,230.0,0,10004.0,-2,4996.0
25600,10222.0,-9992.0,230.0,0,10000.0,-2,4996.0
25700,10222.0,-9992.0,230.0,0,10000.0,-2,4996.0
25800,10222.0,-9992.0,230.0,0,10000.0,-2,4996.0
25900,10222.0,-9991.0,231.0,0,10000.0,-2,4995.5
26000,10222.0,-9990.0,232.0,0,10000.0,-2,4995.0
26100,244.0,0.0,244.0,0,10000.0,0,4995.0
26200,244.0,0.0,244.0,0,10000.0,0,4995.0
26300,244.0,0.0,244.0,0,10000.0,0,4994.0
26400,244.0,0.0,244.0,0,10000.0,0,4994.5
26500,244.0,0.0,244.0,0,10000.0,0,4994.5
26600,244.0,0.0,244.0,0,10000.0,0,4994.0
26700,244.0,0.0,244.0,0,10000.0,0,4995.0
26800,244.0,0.0,244.0,0,10000.0,0,4991.5
26900,244.0,0.0,244.0,0,10000.0,0,4994.5
27000,244.0,0.0,244.0,0,10004.0,0,4995.0
27100,244.0,0.0,244.0,0,10000.0,0,4995.5
27200,244.0,0.0,244.0,0,10000.0,0,4995.0
27300,244.0,0.0,244.0,0,10000.0,0,4995.0
27400,244.0,0.0,244.0,0,10000.0,0,4998.5
27500,244.0,0.0,244.0,0,10000.0,0,4994.5
27600,244.0,0.0,244.0,0,10000.0,0,4994.0
27700,244.0,0.0,244.0,0,10000.0,0,4994.0
27800,244.0,0.0,244.0,0,10000.0,0,4994.0
27900,244.0,0.0,244.0,0,10000.0,0,4993.5
28000,244.0,0.0,244.0,0,10000.0,0,4993.5
28100,244.0,0.0,244.0,0,10000.0,0,4993.5
28200,244.0,0.0,244.0,0,10000.0,0,4994.0
28300,244.0,0.0,244.0,0,10000.0,0,4994.0
28400,244.0,0.0,244.0,0,10000.0,0,4993.0
28500,244.0,0.0,244.0,0,10000.0,0,4993.0
28600,244.0,0.0,244.0,0,10000.0,0,4993.0
28700,244.0,0.0,244.0,0,10000.0,0,4993.5
28800,244.0,0.0,244.0,0,10000.0,0,4993.5
28900,244.0,0.0,244.0,0,10000.0,0,4997.0
29000,244.0,0.0,244.0,0,10000.0,0,4993.0
29100,244.0,0.0,244.0,0,10000.0,0,4992.0
29200,244.0,0.0,244.0,0,10000.0,0,4993.0
29300,244.0,0.0,244.0,0,10000.0,0,4992.5
29400,244.0,0.0,244.0,0,10000.0,0,4992.5
29500,244.0,0.0,244.0,0,10000.0,0,4991.5
29600,244.0,0.0,244.0,0,10000.0,0,4991.0
29700,244.0,0.0,244.0,0,10000.0,0,4990.5
29800,244.0,0.0,244.0,0,10000.0,0,4990.0
29900,244.0,0.0,244.0,0,10000.0,0,4990.0
30000,244.0,0.0,244.0,0,10000.0,0,4985.5
30100,244.0,0.0,244.0,0,10000.0,0,4989.0
30200,244.0,0.0,244.0,0,10000.0,0,4989.5
30300,244.0,0.0,244.0,0,10000.0,0,4989.5
30400,244.0,0.0,244.0,0,10000.0,0,4991.5
30500,244.0,0.0,244.0,0,10000.0,0,4989.0
30600,244.0,0.0,244.0,0,10000.0,0,4990.0
30700,244.0,0.0,244.0,0,10000.0,0,4990.0
30800,244.0,0.0,244.0,0,10000.0,0,4990.0
30900,244.0,0.0,244.0,0,10000.0,0,4989.0
31000,244.0,0.0,244.0,0,10004.0,0,4992.5
31100,244.0,0.0,244.0,0,10000.0,0,4991.0
31200,244.0,0.0,244.0,0,10000.0,0,4990.5
31300,244.0,0.0,244.0,0,10000.0,0,4990.0
31400,30265.0,-30000.0,265.0,-3,10000.0,0,4990.5
31500,30265.0,-30000.0,265.0,-3,10000.0,0,4990.0
31600,30265.0,-30000.0,265.0,-3,10000.0,0,4990.0
31700,30265.0,-30000.0,265.0,-3,10000.0,0,4990.0
31800,30265.0,-30000.0,265.0,-3,10000.0,0,4992.5
31900,30265.0,-30000.0,265.0,-3,10000.0,0,4989.5
32000,30265.0,-30000.0,265.0,-3,10000.0,0,4990.0
32100,30265.0,-30000.0,265.0,-3,10000.0,0,4990.5
32200,30265.0,-30000.0,265.0,-3,10000.0,0,4990.5
32300,30265.0,-30000.0,265.0,-3,10000.0,0,4990.5
32400,30265.0,-30000.0,265.0,-3,10000.0,0,4990.5
32500,30265.0,-30000.0,265.0,-3,10000.0,0,4991.0
32600,30265.0,-30000.0,265.0,-3,10000.0,0,4991.5
32700,30265.0,-30000.0,265.0,-3,10000.0,0,4991.0
32800,30265.0,-30000.0,265.0,-3,10000.0,0,4991.5
32900,30265.0,-30000.0,265.0,-3,10000.0,0,4991.5
33000,30265.0,-30000.0,265.0,-3,10000.0,0,4992.0
33100,30265.0,-30000.0,265.0,-3,10000.0,0,4991.0
33200,30265.0,-30000.0,265.0,-3,10000.0,0,4986.5
33300,30265.0,-30000.0,265.0,-3,10000.0,0,4990.5
33400,30265.0,-30000.0,265.0,-3,10000.0,0,4991.5
33500,30265.0,-30000.0,265.0,-3,10000.0,0,4991.5
33600,30265.0,-30000.0,265.0,-3,10000.0,0,4991.0
33700,30265.0,-30000.0,265.0,-3,10000.0,0,4990.5
33800,30265.0,-30000.0,265.0,-3,10000.0,0,4991.0
33900,30265.0,-30000.0,265.0,-3,10000.0,0,4991.0
34000,30265.0,-30000.0,265.0,-3,10000.0,0,4991.5
34100,30265.0,-30000.0,265.0,-3,10000.0,0,4990.5
34200,30265.0,-30000.0,265.0,-3,10000.0,0,4990.0
34300,30265.0,-30000.0,265.0,-3,10000.0,0,4990.0
34400,30265.0,-30000.0,265.0,-3,10000.0,0,4990.5
34500,30265.0,-30000.0,265.0,-3,10000.0,0,4990.5
34600,30265.0,-30000.0,265.0,-3,10000.0,0,4990.5
34700,50253.0,-49964.0,289.0,-3,10000.0,-4,4991.0
34800,50253.0,-49968.0,285.0,-3,10000.0,-4,4992.0
34900,50253.0,-49966.0,287.0,-3,10000.0,-4,4991.5
35000,50253.0,-49968.0,285.0,-3,10000.0,-4,4992.0
35100,50253.0,-49972.0,281.0,-3,10000.0,-4,4993.0
35200,50253.0,-49972.0,281.0,-3,10000.0,-4,4993.0
35300,50253.0,-49972.0,281.0,-3,10000.0,-4,4993.0
35400,50253.0,-49974.0,279.0,-3,10000.0,-4,4993.5
35500,50253.0,-49974.0,279.0,-3,10000.0,-4,4993.5
35600,50253.0,-49974.0,279.0,-3,10000.0,-4,4993.5
35700,50253.0,-49974.0,279.0,-3,10000.0,-4,4993.5
35800,50253.0,-49972.0,281.0,-3,10000.0,-4,4993.0
35900,50253.0,-49974.0,279.0,-3,10000.0,-4,4993.5
36000,50253.0,-49972.0,281.0,-3,10000.0,-4,4993.0
36100,50253.0,-49972.0,281.0,-3,10000.0,-4,4993.0
36200,50253.0,-49972.0,281.0,-3,10000.0,-4,4993.0
36300,50253.0,-49974.0,279.0,-3,10000.0,-4,4993.5
36400,40279.0,-39986.0,293.0,-3,10000.0,-2,4993.0
36500,40279.0,-39986.0,293.0,-3,10000.0,-2,4993.0
36600,40279.0,-39984.0,295.0,-3,10000.0,-2,4992.0
36700,30307.0,-30000.0,307.0,-3,10000.0,0,4991.5
36800,30307.0,-30000.0,307.0,-3,10000.0,0,4991.5
36900,30307.0,-30000.0,307.0,-3,10000.0,0,4992.0
37000,30307.0,-30000.0,307.0,-3,10000.0,0,4991.5
37100,30307.0,-30000.0,307.0,-3,10000.0,0,4991.5
37200,30307.0,-30000.0,307.0,-3,10000.0,0,4991.5
37300,30307.0,-30000.0,307.0,-3,10000.0,0,4991.5
37400,30307.0,-30000.0,307.0,-3,10000.0,0,4991.5
37500,-39693.0,39984.0,291.0,4,9996.0,0,4992.0
37600,-39693.0,40000.0,307.0,4,10000.0,0,4991.5
37700,-39693.0,40000.0,307.0,4,10000.0,0,4991.5
37800,-39693.0,40000.0,307.0,4,10000.0,0,4990.5
37900,-39693.0,40000.0,307.0,4,10000.0,0,4990.5
38000,10307.0,-10004.0,303.0,-1,10004.0,0,4990.0
38100,10307.0,-10000.0,307.0,-1,10000.0,0,4989.0
38200,10307.0,-10000.0,307.0,-1,10000.0,0,4988.5
38300,10307.0,-10000.0,307.0,-1,10000.0,0,4988.5
38400,10307.0,-10004.0,303.0,-1,10004.0,0,4986.0
38500,10307.0,-10000.0,307.0,-1,10000.0,0,4988.0
38600,10307.0,-10000.0,307.0,-1,10000.0,0,4987.5
38700,10307.0,-10000.0,307.0,-1,10000.0,0,4987.5
38800,10307.0,-10000.0,307.0,-1,10000.0,0,4987.5
38900,10307.0,-10000.0,307.0,-1,10000.0,0,4987.5
39000,10307.0,-10004.0,303.0,-1,10004.0,0,4987.0
39100,10307.0,-10000.0,307.0,-1,10000.0,0,4986.5
39200,10307.0,-10000.0,307.0,-1,10000.0,0,4986.5
39300,10307.0,-10000.0,307.0,-1,10000.0,0,4985.5
39400,349.0,-30.0,319.0,-1,10000.0,2,4985.0
39500,349.0,-30.0,319.0,-1,10000.0,2,4985.0
39600,349.0,-31.0,318.0,-1,10000.0,2,4984.5
39700,349.0,-31.0,318.0,-1,10000.0,2,4984.5
39800,349.0,-31.0,318.0,-1,10000.0,2,4984.5
39900,-69602.0,69971.0,369.0,6,10000.0,2,4985.5
40000,-69602.0,69971.0,369.0,6,10000.0,2,4985.5
40100,-69602.0,69968.0,366.0,6,10000.0,2,4984.0
40200,-69602.0,69968.0,366.0,6,10000.0,2,4984.0
40300,-69602.0,69969.0,367.0,6,10000.0,2,4984.5
40400,-69602.0,69968.0,366.0,6,10000.0,2,4984.0
40500,-69602.0,69967.0,365.0,6,10000.0,2,4983.5
40600,-69602.0,69966.0,364.0,6,10000.0,2,4983.0
40700,-69602.0,69967.0,365.0,6,10000.0,2,4983.5
40800,-69602.0,69967.0,365.0,6,10000.0,2,4983.5
40900,-69602.0,69967.0,365.0,6,10000.0,2,4983.5
41000,-69602.0,69968.0,366.0,6,10000.0,2,4984.0
41100,-69602.0,69969.0,367.0,6,10000.0,2,4984.5
41200,-69602.0,69969.0,367.0,6,10000.0,2,4984.5
41300,-69602.0,69969.0,367.0,6,10000.0,2,4984.5
41400,-69602.0,69962.0,360.0,6,10000.0,2,4981.0
41500,-69602.0,69969.0,367.0,6,10000.0,2,4984.5
41600,-69602.0,69967.0,365.0,6,10000.0,2,4983.5
41700,-69602.0,69974.0,372.0,6,10000.0,2,4987.0
41800,-69602.0,69969.0,367.0,6,10000.0,2,4984.5
41900,-69602.0,69969.0,367.0,6,10000.0,2,4984.5
42000,-69602.0,69968.0,366.0,6,10000.0,2,4984.0
42100,-69602.0,69968.0,366.0,6,10000.0,2,4984.0
42200,-69602.0,69966.0,364.0,6,10000.0,2,4983.0
42300,-69602.0,69965.0,363.0,6,10000.0,2,4982.5
42400,-119567.0,119965.0,398.0,11,10000.0,2,4982.5
42500,-119567.0,119964.0,397.0,11,10000.0,2,4982.0
42600,-119567.0,119963.0,396.0,11,10000.0,2,4981.5
42700,-119567.0,119965.0,398.0,11,10000.0,2,4982.5
42800,-119567.0,119965.0,398.0,11,10000.0,2,4982.5
42900,-119567.0,119965.0,398.0,11,10000.0,2,4982.5
43000,-119567.0,119964.0,397.0,11,10000.0,2,4982.0
43100,-119567.0,119964.0,397.0,11,10000.0,2,4982.0
43200,-119567.0,119965.0,398.0,11,10000.0,2,4982.5
43300,-119567.0,119964.0,397.0,11,10000.0,2,4982.0
43400,-119567.0,119965.0,398.0,11,10000.0,2,4982.5
43500,-119567.0,119973.0,406.0,11,10000.0,2,4986.5
43600,-119567.0,119965.0,398.0,11,10000.0,2,4982.5
