day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,spread,bid_volume_total,ask_volume_total,order_book_imbalance,mid_return,mid_diff,future_mid_diff_1,rolling_mean_50,rolling_std_50,z_score_50
3,1100,GALAXY_SOUNDS_BLACK_HOLES,11423,22,11421.0,29.0,,,11438,22,11440.0,29.0,,,11430.5,0.0,15,51.0,51.0,0.0,0.0,0.0,4.0,11438.0,6.255906300158555,-1.198867061005999
3,1200,GALAXY_SOUNDS_BLACK_HOLES,11427,20,11426.0,28.0,,,11442,20,11444.0,28.0,,,11434.5,0.0,15,48.0,48.0,0.0,0.00034994094746521043,4.0,-2.0,11437.73076923077,6.067726731841807,-0.532451340271357
3,1300,GALAXY_SOUNDS_BLACK_HOLES,11425,20,11424.0,25.0,,,11440,20,11442.0,25.0,,,11432.5,0.0,15,45.0,45.0,0.0,-0.00017490926581831268,-2.0,-3.0,11437.357142857143,5.994961254216796,-0.8102042116997256
3,1400,GALAXY_SOUNDS_BLACK_HOLES,11422,22,11420.0,29.0,,,11437,22,11439.0,29.0,,,11429.5,0.0,15,51.0,51.0,0.0,-0.00026240979663239017,-3.0,5.5,11436.833333333334,6.122752260062126,-1.1977184478242355
3,1500,GALAXY_SOUNDS_BLACK_HOLES,11428,19,11426.0,30.0,,,11442,19,11444.0,30.0,,,11435.0,0.0,14,49.0,49.0,0.0,0.00048121090161434843,5.5,2.5,11436.71875,5.93287100258669,-0.2896995399445963
3,1600,GALAXY_SOUNDS_BLACK_HOLES,11430,12,11428.0,29.0,,,11445,12,11446.0,29.0,,,11437.5,0.0,15,41.0,41.0,0.0,0.00021862702229991093,2.5,-7.0,11436.764705882353,5.74760180167249,0.12793059488444072
3,1700,GALAXY_SOUNDS_BLACK_HOLES,11423,16,11421.0,34.0,,,11438,16,11440.0,34.0,,,11430.5,0.0,15,50.0,50.0,0.0,-0.0006120218579235281,-7.0,15.0,11436.416666666666,5.768193722780975,-1.0257399371485574
3,1800,GALAXY_SOUNDS_BLACK_HOLES,11438,22,11437.0,29.0,,,11453,22,11455.0,29.0,,,11445.5,0.0,15,51.0,51.0,0.0,0.001312278552994206,15.0,23.0,11436.894736842105,5.98047505398575,1.438892910716174
3,1900,GALAXY_SOUNDS_BLACK_HOLES,11461,20,11459.0,34.0,,,11476,20,11478.0,34.0,,,11468.5,0.0,15,54.0,54.0,0.0,0.002009523393473378,23.0,0.0,11438.475,9.155779020579562,3.279349570638616
3,2000,GALAXY_SOUNDS_BLACK_HOLES,11461,23,11459.0,28.0,,,11476,23,11477.0,28.0,,,11468.5,0.0,15,51.0,51.0,0.0,0.0,0.0,10.0,11439.904761904761,11.07092932822159,2.582912170014909
3,2100,GALAXY_SOUNDS_BLACK_HOLES,11471,23,11469.0,26.0,,,11486,23,11488.0,26.0,,,11478.5,0.0,15,49.0,49.0,0.0,0.0008719536120678217,10.0,4.0,11441.65909090909,13.58078681677809,2.71272273012898
3,2200,GALAXY_SOUNDS_BLACK_HOLES,11475,16,11474.0,29.0,,,11490,16,11492.0,29.0,,,11482.5,0.0,15,45.0,45.0,0.0,0.00034847758853517874,4.0,-21.0,11443.434782608696,15.766264580243362,2.4777725372093835
3,2300,GALAXY_SOUNDS_BLACK_HOLES,11454,21,11453.0,33.0,,,11469,21,11471.0,33.0,,,11461.5,0.0,15,54.0,54.0,0.0,-0.0018288700195950858,-21.0,-0.5,11444.1875,15.854510056461669,1.0919605801974381
3,2400,GALAXY_SOUNDS_BLACK_HOLES,11454,16,11452.0,30.0,,,11468,16,11470.0,30.0,,,11461.0,0.0,14,46.0,46.0,0.0,-4.3624307464074086e-05,-0.5,-1.5,11444.86,15.880753550551196,1.0163245685176712
3,2500,GALAXY_SOUNDS_BLACK_HOLES,11452,17,11451.0,30.0,,,11467,17,11469.0,30.0,,,11459.5,0.0,15,47.0,47.0,0.0,-0.0001308786318819921,-1.5,19.0,11445.423076923076,15.822573942120096,0.8896733950125932
3,2600,GALAXY_SOUNDS_BLACK_HOLES,11471,25,11469.0,27.0,,,11486,25,11488.0,27.0,,,11478.5,0.0,15,52.0,52.0,0.0,0.0016580130023124973,19.0,-13.5,11446.648148148148,16.77040365484538,1.8992895166628507
3,2700,GALAXY_SOUNDS_BLACK_HOLES,11458,18,11456.0,28.0,,,11472,18,11474.0,28.0,,,11465.0,0.0,14,46.0,46.0,0.0,-0.0011761118613059507,-13.5,-6.5,11447.30357142857,16.81838681088789,1.0522072521231962
3,2800,GALAXY_SOUNDS_BLACK_HOLES,11451,20,11450.0,28.0,,,11466,20,11468.0,28.0,,,11458.5,0.0,15,48.0,48.0,0.0,-0.0005669428696031265,-6.5,-7.5,11447.689655172413,16.64568465801281,0.6494382808329324
3,2900,GALAXY_SOUNDS_BLACK_HOLES,11444,15,11442.0,28.0,,,11458,15,11460.0,28.0,,,11451.0,0.0,14,43.0,43.0,0.0,-0.0006545359340227597,-7.5,-8.5,11447.8,16.367335005199426,0.1955113644942308
3,3000,GALAXY_SOUNDS_BLACK_HOLES,11435,21,11433.0,29.0,,,11450,21,11451.0,29.0,,,11442.5,0.0,15,50.0,50.0,0.0,-0.0007422932494978163,-8.5,13.0,11447.629032258064,16.12036379962531,-0.3181709992291622
3,3100,GALAXY_SOUNDS_BLACK_HOLES,11448,14,11446.0,37.0,,,11463,14,11464.0,37.0,,,11455.5,0.0,15,51.0,51.0,0.0,0.0011361153594058315,13.0,22.0,11447.875,15.919150569007176,0.47898284314522604
3,3200,GALAXY_SOUNDS_BLACK_HOLES,11470,17,11468.0,25.0,,,11485,17,11487.0,25.0,,,11477.5,0.0,15,42.0,42.0,0.0,0.0019204748810615069,22.0,2.5,11448.772727272728,16.495307528341396,1.7415421129866377
3,3300,GALAXY_SOUNDS_BLACK_HOLES,11473,24,11471.0,29.0,,,11487,24,11489.0,29.0,,,11480.0,0.0,14,53.0,53.0,0.0,0.0002178174689611012,2.5,-21.5,11449.691176470587,17.10352378449281,1.7720806490702583
3,3400,GALAXY_SOUNDS_BLACK_HOLES,11451,16,11450.0,37.0,,,11466,16,11468.0,37.0,,,11458.5,0.0,15,53.0,53.0,0.0,-0.0018728222996515775,-21.5,27.0,11449.942857142858,16.91578249679866,0.5058673968385133
3,3500,GALAXY_SOUNDS_BLACK_HOLES,11478,19,11476.0,33.0,,,11493,19,11494.0,33.0,,,11485.5,0.0,15,52.0,52.0,0.0,0.0023563293624819792,27.0,11.5,11450.930555555555,17.694289949738106,1.9537062262821638
3,3600,GALAXY_SOUNDS_BLACK_HOLES,11490,18,11488.0,25.0,,,11504,18,11506.0,25.0,,,11497.0,0.0,14,43.0,43.0,0.0,0.0010012624613642274,11.5,-21.5,11452.175675675675,19.019805545877865,2.35671832796628
3,3700,GALAXY_SOUNDS_BLACK_HOLES,11468,12,11466.0,35.0,,,11483,12,11484.0,35.0,,,11475.5,0.0,15,47.0,47.0,0.0,-0.0018700530573193541,-21.5,20.5,11452.78947368421,19.138764814752953,1.1866244522887828
3,3800,GALAXY_SOUNDS_BLACK_HOLES,11489,12,11487.0,31.0,,,11503,12,11505.0,31.0,,,11496.0,0.0,14,43.0,43.0,0.0,0.0017864145353143623,20.5,-15.0,11453.897435897436,20.112898285997638,2.093311640315694
3,3900,GALAXY_SOUNDS_BLACK_HOLES,11474,24,11472.0,28.0,,,11488,24,11490.0,28.0,,,11481.0,0.0,14,52.0,52.0,0.0,-0.0013048016701461274,-15.0,-3.5,11454.575,20.310585215470013,1.3010457217092926
3,4000,GALAXY_SOUNDS_BLACK_HOLES,11470,23,11469.0,26.0,,,11485,23,11487.0,26.0,,,11477.5,0.0,15,49.0,49.0,0.0,-0.0003048514937723512,-3.5,-5.5,11455.134146341463,20.372169861800312,1.0978631049250767
3,4100,GALAXY_SOUNDS_BLACK_HOLES,11465,21,11463.0,27.0,,,11479,21,11481.0,27.0,,,11472.0,0.0,14,48.0,48.0,0.0,-0.0004791984317141784,-5.5,9.5,11455.535714285714,20.289788629950753,0.8114567388830505
3,4200,GALAXY_SOUNDS_BLACK_HOLES,11474,16,11472.0,37.0,,,11489,16,11490.0,37.0,,,11481.5,0.0,15,53.0,53.0,0.0,0.000828103207810349,9.5,-7.0,11456.139534883721,20.434076808522708,1.2410869037010386
3,4300,GALAXY_SOUNDS_BLACK_HOLES,11467,21,11465.0,33.0,,,11482,21,11484.0,33.0,,,11474.5,0.0,15,54.0,54.0,0.0,-0.000609676436005735,-7.0,-10.5,11456.556818181818,20.38387869299704,0.8802633732483127
3,4400,GALAXY_SOUNDS_BLACK_HOLES,11460,6,11453.0,16.0,11452.0,35.0,11468,16,11470.0,35.0,,,11464.0,0.0,8,57.0,51.0,0.05555555555555555,-0.0009150725521809289,-10.5,0.5,11456.722222222223,20.181437115339392,0.3606174196705606
3,4500,GALAXY_SOUNDS_BLACK_HOLES,11461,24,11460.0,29.0,,,11468,3,11476.0,24.0,11478.0,29.0,11464.5,0.0,7,53.0,56.0,-0.027522935779816515,4.361479413828029e-05,0.5,-2.0,11456.891304347826,19.988861632718734,0.3806467717861287
3,4600,GALAXY_SOUNDS_BLACK_HOLES,11455,12,11453.0,32.0,,,11470,12,11471.0,32.0,,,11462.5,0.0,15,44.0,44.0,0.0,-0.00017445156788342686,-2.0,21.0,11457.010638297872,19.787317348356826,0.27741818688645303
3,4700,GALAXY_SOUNDS_BLACK_HOLES,11476,24,11474.0,27.0,,,11491,24,11493.0,27.0,,,11483.5,0.0,15,51.0,51.0,0.0,0.001832061068702373,21.0,-3.0,11457.5625,19.945570883590555,1.3004140193018527
3,4800,GALAXY_SOUNDS_BLACK_HOLES,11473,13,11471.0,30.0,,,11488,13,11489.0,30.0,,,11480.5,0.0,15,43.0,43.0,0.0,-0.00026124439413066636,-3.0,0.0,11458.030612244898,20.006875943885106,1.1230832748762678
3,4900,GALAXY_SOUNDS_BLACK_HOLES,11473,18,11471.0,25.0,,,11488,18,11489.0,25.0,,,11480.5,0.0,15,43.0,43.0,0.0,0.0,0.0,0.0,11458.48,20.055016167268047,1.0979796683454914
3,5000,GALAXY_SOUNDS_BLACK_HOLES,11473,24,11472.0,30.0,,,11488,24,11490.0,30.0,,,11480.5,0.0,15,54.0,54.0,0.0,0.0,0.0,2.0,11459.2,20.188651085524697,1.055048200583912
3,5100,GALAXY_SOUNDS_BLACK_HOLES,11475,13,11473.0,27.0,,,11490,13,11492.0,27.0,,,11482.5,0.0,15,40.0,40.0,0.0,0.00017420844039883754,2.0,-5.0,11459.87,20.398031617721074,1.1094207727543217
3,5200,GALAXY_SOUNDS_BLACK_HOLES,11470,24,11469.0,29.0,,,11485,24,11487.0,29.0,,,11477.5,0.0,15,53.0,53.0,0.0,-0.0004354452427607347,-5.0,-3.0,11460.57,20.390326337831482,0.8302956862730037
3,5300,GALAXY_SOUNDS_BLACK_HOLES,11467,25,11466.0,36.0,,,11482,25,11484.0,36.0,,,11474.5,0.0,15,61.0,61.0,0.0,-0.00026138096275318823,-3.0,1.0,11461.28,20.241440619860676,0.6531155686136306
3,5400,GALAXY_SOUNDS_BLACK_HOLES,11468,23,11466.0,32.0,,,11483,23,11484.0,32.0,,,11475.5,0.0,15,55.0,55.0,0.0,8.71497668744059e-05,1.0,-11.0,11462.0,20.090611067392214,0.6719556689796752
3,5500,GALAXY_SOUNDS_BLACK_HOLES,11457,23,11456.0,32.0,,,11472,23,11474.0,32.0,,,11464.5,0.0,15,55.0,55.0,0.0,-0.0009585638969979993,-11.0,16.0,11462.52,19.804390360498818,0.09997783137767301
3,5600,GALAXY_SOUNDS_BLACK_HOLES,11473,15,11472.0,35.0,,,11488,15,11490.0,35.0,,,11480.5,0.0,15,50.0,50.0,0.0,0.001395612543067637,16.0,6.5,11463.34,19.680208643327333,0.8719419753620362
3,5700,GALAXY_SOUNDS_BLACK_HOLES,11480,19,11478.0,27.0,,,11494,19,11496.0,27.0,,,11487.0,0.0,14,46.0,46.0,0.0,0.0005661774312966106,6.5,11.5,11464.39,19.5098849879976,1.1588997071951044
3,5800,GALAXY_SOUNDS_BLACK_HOLES,11491,23,11490.0,29.0,,,11506,23,11508.0,29.0,,,11498.5,0.0,15,52.0,52.0,0.0,0.0010011317141116471,11.5,-10.5,11465.55,19.782813093125693,1.6655871864578493
3,5900,GALAXY_SOUNDS_BLACK_HOLES,11481,21,11479.0,31.0,,,11495,21,11497.0,31.0,,,11488.0,0.0,14,52.0,52.0,0.0,-0.0009131625864242654,-10.5,-8.0,11466.76,19.25109061315511,1.1033141148629555
3,6000,GALAXY_SOUNDS_BLACK_HOLES,11473,22,11471.0,36.0,,,11487,22,11489.0,36.0,,,11480.0,0.0,14,58.0,58.0,0.0,-0.0006963788300835549,-8.0,6.5,11467.75,18.61046721057548,0.6582317284887337
3,6100,GALAXY_SOUNDS_BLACK_HOLES,11479,25,11478.0,37.0,,,11494,25,11496.0,37.0,,,11486.5,0.0,15,62.0,62.0,0.0,0.0005662020905923271,6.5,-5.0,11468.87,17.997961902755637,0.9795553571707417
3,6200,GALAXY_SOUNDS_BLACK_HOLES,11474,17,11473.0,27.0,,,11489,17,11491.0,27.0,,,11481.5,0.0,15,44.0,44.0,0.0,-0.0004352936055369572,-5.0,-1.5,11469.81,17.38310521566134,0.6724920464422192
3,6300,GALAXY_SOUNDS_BLACK_HOLES,11473,19,11471.0,27.0,,,11487,19,11489.0,27.0,,,11480.0,0.0,14,46.0,46.0,0.0,-0.0001306449505726892,-1.5,-0.5,11470.76,16.58196709238783,0.557231837967012
3,6400,GALAXY_SOUNDS_BLACK_HOLES,11472,22,11470.0,27.0,,,11487,22,11488.0,27.0,,,11479.5,0.0,15,49.0,49.0,0.0,-4.3554006968649084e-05,-0.5,1.0,11471.76,15.516363975505824,0.4988282056426472
3,6500,GALAXY_SOUNDS_BLACK_HOLES,11473,22,11472.0,28.0,,,11488,22,11490.0,28.0,,,11480.5,0.0,15,50.0,50.0,0.0,8.711180800546892e-05,1.0,3.0,11472.67,14.625114686449466,0.5353804170338997
3,6600,GALAXY_SOUNDS_BLACK_HOLES,11476,23,11475.0,26.0,,,11491,23,11493.0,26.0,,,11483.5,0.0,15,49.0,49.0,0.0,0.00026131266059836733,3.0,4.0,11473.59,13.790594990936421,0.7186056878991076
3,6700,GALAXY_SOUNDS_BLACK_HOLES,11480,14,11478.0,27.0,,,11495,14,11497.0,27.0,,,11487.5,0.0,15,41.0,41.0,0.0,0.0003483258588410365,4.0,-6.5,11474.73,12.446296883909055,1.0260079860789657
3,6800,GALAXY_SOUNDS_BLACK_HOLES,11474,14,11472.0,30.0,,,11488,14,11490.0,30.0,,,11481.0,0.0,14,44.0,44.0,0.0,-0.0005658324265506165,-6.5,36.5,11475.44,11.737190151523238,0.4737079256808258
3,6900,GALAXY_SOUNDS_BLACK_HOLES,11510,18,11508.0,35.0,,,11525,18,11526.0,35.0,,,11517.5,0.0,15,53.0,53.0,0.0,0.0031791655779114247,36.5,7.0,11476.42,13.11112629231408,3.13321671106788
3,7000,GALAXY_SOUNDS_BLACK_HOLES,11517,16,11515.0,31.0,,,11532,16,11534.0,31.0,,,11524.5,0.0,15,47.0,47.0,0.0,0.0006077707835900892,7.0,-26.0,11477.54,14.714576973537037,3.1913931392287287
3,7100,GALAXY_SOUNDS_BLACK_HOLES,11491,17,11490.0,27.0,,,11506,17,11508.0,27.0,,,11498.5,0.0,15,44.0,44.0,0.0,-0.002256063169768785,-26.0,-5.0,11477.94,15.010078246949027,1.369746357196942
3,7200,GALAXY_SOUNDS_BLACK_HOLES,11486,24,11485.0,35.0,,,11501,24,11503.0,35.0,,,11493.5,0.0,15,59.0,59.0,0.0,-0.00043483932686871896,-5.0,6.5,11478.16,15.158159384249368,1.0119962200648005
3,7300,GALAXY_SOUNDS_BLACK_HOLES,11493,23,11491.0,36.0,,,11507,23,11509.0,36.0,,,11500.0,0.0,14,59.0,59.0,0.0,0.0005655370426762563,6.5,-7.5,11478.93,15.272026581901441,1.3796466295422327
3,7400,GALAXY_SOUNDS_BLACK_HOLES,11485,17,11483.0,29.0,,,11500,17,11501.0,29.0,,,11492.5,0.0,15,46.0,46.0,0.0,-0.0006521739130435078,-7.5,9.0,11479.56,15.166639007223884,0.8531883691460695
3,7500,GALAXY_SOUNDS_BLACK_HOLES,11494,18,11492.0,29.0,,,11509,18,11511.0,29.0,,,11501.5,0.0,15,47.0,47.0,0.0,0.0007831194257124086,9.0,6.5,11480.4,15.19599839914677,1.3885234418809291
3,7600,GALAXY_SOUNDS_BLACK_HOLES,11501,24,11499.0,34.0,,,11515,24,11517.0,34.0,,,11508.0,0.0,14,58.0,58.0,0.0,0.000565143676911628,6.5,7.0,11480.99,15.685522377174077,1.7219700658044883
3,7700,GALAXY_SOUNDS_BLACK_HOLES,11508,14,11506.0,26.0,,,11522,14,11524.0,26.0,,,11515.0,0.0,14,40.0,40.0,0.0,0.0006082725060827521,7.0,10.5,11481.99,16.229693748915935,2.0339262410422947
3,7800,GALAXY_SOUNDS_BLACK_HOLES,11518,19,11516.0,33.0,,,11533,19,11535.0,33.0,,,11525.5,0.0,15,52.0,52.0,0.0,0.0009118541033434902,10.5,1.0,11483.33,16.998382275967415,2.480824311124047
3,7900,GALAXY_SOUNDS_BLACK_HOLES,11519,18,11518.0,32.0,,,11534,18,11536.0,32.0,,,11526.5,0.0,15,50.0,50.0,0.0,8.676413170793928e-05,1.0,-18.5,11484.84,17.416107955753155,2.392038456918159
3,8000,GALAXY_SOUNDS_BLACK_HOLES,11501,22,11499.0,36.0,,,11515,22,11517.0,36.0,,,11508.0,0.0,14,58.0,58.0,0.0,-0.0016049971804104057,-18.5,8.5,11486.15,16.611174625802114,1.3153795858638913
3,8100,GALAXY_SOUNDS_BLACK_HOLES,11513,16,11511.0,36.0,,,11520,5,11528.0,16.0,11530.0,36.0,11516.5,0.0,7,52.0,57.0,-0.045871559633027525,0.0007386166145291195,8.5,-0.5,11487.37,16.55411965496595,1.7596828225933898
3,8200,GALAXY_SOUNDS_BLACK_HOLES,11509,16,11507.0,27.0,,,11523,16,11525.0,27.0,,,11516.0,0.0,14,43.0,43.0,0.0,-4.341596839319006e-05,-0.5,3.5,11488.14,16.97568489195439,1.641170896922386
3,8300,GALAXY_SOUNDS_BLACK_HOLES,11512,17,11510.0,36.0,,,11527,17,11528.0,36.0,,,11519.5,0.0,15,53.0,53.0,0.0,0.00030392497394937656,3.5,-19.0,11488.93,17.500148687412285,1.7468423009450464
3,8400,GALAXY_SOUNDS_BLACK_HOLES,11493,25,11492.0,33.0,,,11508,25,11510.0,33.0,,,11500.5,0.0,15,58.0,58.0,0.0,-0.0016493771431052018,-19.0,-14.0,11489.77,17.010863875647818,0.6307733739119664
3,8500,GALAXY_SOUNDS_BLACK_HOLES,11479,25,11477.0,34.0,,,11494,25,11496.0,34.0,,,11486.5,0.0,15,59.0,59.0,0.0,-0.0012173383765923251,-14.0,-11.0,11489.79,17.006328353925607,-0.19345739606641404
3,8600,GALAXY_SOUNDS_BLACK_HOLES,11468,25,11466.0,34.0,,,11483,25,11485.0,34.0,,,11475.5,0.0,15,59.0,59.0,0.0,-0.0009576459321812836,-11.0,-14.0,11489.36,17.091900456777598,-0.8109104095855273
3,8700,GALAXY_SOUNDS_BLACK_HOLES,11454,13,11452.0,26.0,,,11469,13,11470.0,26.0,,,11461.5,0.0,15,39.0,39.0,0.0,-0.0012199904143610496,-14.0,11.5,11489.08,17.434823234675985,-1.5818915757715444
3,8800,GALAXY_SOUNDS_BLACK_HOLES,11466,20,11464.0,33.0,,,11480,20,11482.0,33.0,,,11473.0,0.0,14,53.0,53.0,0.0,0.0010033590716747032,11.5,5.5,11488.62,17.55154507995777,-0.8899501399359642
3,8900,GALAXY_SOUNDS_BLACK_HOLES,11471,14,11469.0,25.0,,,11486,14,11487.0,25.0,,,11478.5,0.0,15,39.0,39.0,0.0,0.0004793863854266611,5.5,-21.0,11488.57,17.577237715699205,-0.5729000291670194
3,9000,GALAXY_SOUNDS_BLACK_HOLES,11450,17,11449.0,32.0,,,11465,17,11467.0,32.0,,,11457.5,0.0,15,49.0,49.0,0.0,-0.0018295073398092443,-21.0,6.5,11488.17,18.055359880325856,-1.6986645629489692
3,9100,GALAXY_SOUNDS_BLACK_HOLES,11457,16,11455.0,36.0,,,11471,16,11473.0,36.0,,,11464.0,0.0,14,52.0,52.0,0.0,0.0005673139864716958,6.5,7.5,11488.01,18.236118567504498,-1.3166178927342784
3,9200,GALAXY_SOUNDS_BLACK_HOLES,11464,16,11462.0,28.0,,,11479,16,11480.0,28.0,,,11471.5,0.0,15,44.0,44.0,0.0,0.00065422191207265,7.5,6.0,11487.81,18.363364704357075,-0.8881814559904492
3,9300,GALAXY_SOUNDS_BLACK_HOLES,11470,12,11469.0,34.0,,,11485,12,11487.0,34.0,,,11477.5,0.0,15,46.0,46.0,0.0,0.0005230353484722006,6.0,-6.0,11487.87,18.323846958181544,-0.5659291972732082
3,9400,GALAXY_SOUNDS_BLACK_HOLES,11464,24,11462.0,35.0,,,11479,24,11481.0,35.0,,,11471.5,0.0,15,59.0,59.0,0.0,-0.0005227619255063765,-6.0,-7.5,11488.02,18.154372048895407,-0.9099736391601375
3,9500,GALAXY_SOUNDS_BLACK_HOLES,11457,12,11455.0,32.0,,,11471,12,11473.0,32.0,,,11464.0,0.0,14,44.0,44.0,0.0,-0.0006537941855904172,-7.5,9.0,11488.01,18.167724802234176,-1.3215743997315277
3,9600,GALAXY_SOUNDS_BLACK_HOLES,11466,14,11464.0,36.0,,,11480,14,11482.0,36.0,,,11473.0,0.0,14,50.0,50.0,0.0,0.0007850662944870468,9.0,1.5,11488.22,17.925913291848097,-0.8490501851819577
3,9700,GALAXY_SOUNDS_BLACK_HOLES,11467,23,11466.0,25.0,,,11482,23,11484.0,25.0,,,11474.5,0.0,15,48.0,48.0,0.0,0.0001307417414799783,1.5,-6.0,11488.04,18.01921876491538,-0.7514199242846286
3,9800,GALAXY_SOUNDS_BLACK_HOLES,11461,17,11459.0,37.0,,,11476,17,11478.0,37.0,,,11468.5,0.0,15,54.0,54.0,0.0,-0.0005228986012462133,-6.0,13.0,11487.8,18.20069520986411,-1.0603990549514493
3,9900,GALAXY_SOUNDS_BLACK_HOLES,11474,17,11472.0,35.0,,,11489,17,11490.0,35.0,,,11481.5,0.0,15,52.0,52.0,0.0,0.0011335396956881905,13.0,-6.5,11487.82,18.193057657763216,-0.34738525644714163
3,10000,GALAXY_SOUNDS_BLACK_HOLES,11468,17,11466.0,29.0,,,11482,17,11484.0,29.0,,,11475.0,0.0,14,46.0,46.0,0.0,-0.0005661281191482459,-6.5,16.5,11487.71,18.254742185109606,-0.6962574366219576
3,10100,GALAXY_SOUNDS_BLACK_HOLES,11484,19,11482.0,27.0,,,11499,19,11500.0,27.0,,,11491.5,0.0,15,46.0,46.0,0.0,0.0014379084967319766,16.5,4.0,11487.89,18.246691061499288,0.19784409062625719
3,10200,GALAXY_SOUNDS_BLACK_HOLES,11488,13,11487.0,36.0,,,11503,13,11505.0,36.0,,,11495.5,0.0,15,49.0,49.0,0.0,0.0003480833659661453,4.0,6.0,11488.25,18.215056006118658,0.3980223831079431
3,10300,GALAXY_SOUNDS_BLACK_HOLES,11494,16,11493.0,25.0,,,11509,16,11511.0,25.0,,,11501.5,0.0,15,41.0,41.0,0.0,0.0005219433691443509,6.0,-16.5,11488.79,18.199318780700096,0.6983777883751204
3,10400,GALAXY_SOUNDS_BLACK_HOLES,11478,13,11476.0,31.0,,,11492,13,11494.0,31.0,,,11485.0,0.0,14,44.0,44.0,0.0,-0.0014345954875450984,-16.5,3.0,11488.98,18.10709636511107,-0.21980332570981764
3,10500,GALAXY_SOUNDS_BLACK_HOLES,11481,14,11479.0,26.0,,,11495,14,11497.0,26.0,,,11488.0,0.0,14,40.0,40.0,0.0,0.00026121027427072896,3.0,-6.0,11489.45,17.76038069549415,-0.08164239409398448
3,10600,GALAXY_SOUNDS_BLACK_HOLES,11475,22,11473.0,27.0,,,11489,22,11491.0,27.0,,,11482.0,0.0,14,49.0,49.0,0.0,-0.0005222841225627217,-6.0,24.5,11489.48,17.74621546316869,-0.421498319769863
3,10700,GALAXY_SOUNDS_BLACK_HOLES,11499,14,11497.0,27.0,,,11514,14,11515.0,27.0,,,11506.5,0.0,15,41.0,41.0,0.0,0.002133774603727545,24.5,-9.5,11489.87,17.904169506407747,0.9288339229612111
3,10800,GALAXY_SOUNDS_BLACK_HOLES,11490,15,11488.0,35.0,,,11504,15,11506.0,35.0,,,11497.0,0.0,14,50.0,50.0,0.0,-0.0008256203015686303,-9.5,-9.5,11489.84,17.89066567702954,0.4002086970521635
3,10900,GALAXY_SOUNDS_BLACK_HOLES,11480,14,11478.0,26.0,,,11495,14,11497.0,26.0,,,11487.5,0.0,15,40.0,40.0,0.0,-0.0008263025136991953,-9.5,9.0,11489.83,17.891854833628933,-0.13022685583277463
