group,leader_candidate,follower_candidate,best_lag,lead_lag_corr,abs_lead_lag_corr
Vertical Sleeping Pods,SLEEP_POD_POLYESTER,SLEEP_POD_LAMB_WOOL,1,-0.014255430896019227,0.014255430896019227
Vertical Sleeping Pods,SLEEP_POD_POLYESTER,SLEEP_POD_NYLON,3,0.018234024840257563,0.018234024840257563
Vertical Sleeping Pods,SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE,5,-0.010934514798299162,0.010934514798299162
Vertical Sleeping Pods,SLEEP_POD_SUEDE,SLEEP_POD_COTTON,5,0.021120225888827563,0.021120225888827563
Vertical Sleeping Pods,SLEEP_POD_SUEDE,SLEEP_POD_LAMB_WOOL,3,-0.01587062680886997,0.01587062680886997
Vertical Sleeping Pods,SLEEP_POD_SUEDE,SLEEP_POD_NYLON,2,-0.006474795597697277,0.006474795597697277
Vertical Sleeping Pods,SLEEP_POD_SUEDE,SLEEP_POD_POLYESTER,4,0.009077963352045642,0.009077963352045642
Organic Microchips,MICROCHIP_CIRCLE,MICROCHIP_OVAL,5,0.02176104700123358,0.02176104700123358
Organic Microchips,MICROCHIP_CIRCLE,MICROCHIP_RECTANGLE,4,0.01716342767793487,0.01716342767793487
Organic Microchips,MICROCHIP_CIRCLE,MICROCHIP_SQUARE,3,0.012437063065116861,0.012437063065116861
Organic Microchips,MICROCHIP_CIRCLE,MICROCHIP_TRIANGLE,5,0.012533961159128517,0.012533961159128517
Organic Microchips,MICROCHIP_OVAL,MICROCHIP_CIRCLE,1,0.0046667741265340726,0.0046667741265340726
Organic Microchips,MICROCHIP_OVAL,MICROCHIP_RECTANGLE,4,-0.009967184149371654,0.009967184149371654
Organic Microchips,MICROCHIP_OVAL,MICROCHIP_SQUARE,2,-0.009651944467406876,0.009651944467406876
Organic Microchips,MICROCHIP_OVAL,MICROCHIP_TRIANGLE,2,-0.012842393899124257,0.012842393899124257
Organic Microchips,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,3,0.01383041635800414,0.01383041635800414
Organic Microchips,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,1,0.019457116176362074,0.019457116176362074
Organic Microchips,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,5,-0.017947905442465564,0.017947905442465564
Organic Microchips,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,2,-0.011042470843144952,0.011042470843144952
Organic Microchips,MICROCHIP_SQUARE,MICROCHIP_CIRCLE,1,-0.0194434650559051,0.0194434650559051
Organic Microchips,MICROCHIP_SQUARE,MICROCHIP_OVAL,4,-0.015449288208640794,0.015449288208640794
Organic Microchips,MICROCHIP_SQUARE,MICROCHIP_RECTANGLE,4,0.024653926326562332,0.024653926326562332
Organic Microchips,MICROCHIP_SQUARE,MICROCHIP_TRIANGLE,3,-0.01782922312996539,0.01782922312996539
Organic Microchips,MICROCHIP_TRIANGLE,MICROCHIP_CIRCLE,1,0.018940762357018713,0.018940762357018713
Organic Microchips,MICROCHIP_TRIANGLE,MICROCHIP_OVAL,4,-0.010699261738338264,0.010699261738338264
Organic Microchips,MICROCHIP_TRIANGLE,MICROCHIP_RECTANGLE,4,-0.017696786692357722,0.017696786692357722
Organic Microchips,MICROCHIP_TRIANGLE,MICROCHIP_SQUARE,3,0.00503014486994719,0.00503014486994719
Purification Pebbles,PEBBLES_L,PEBBLES_M,3,0.021147271032468884,0.021147271032468884
Purification Pebbles,PEBBLES_L,PEBBLES_S,5,-0.01874748627648606,0.01874748627648606
Purification Pebbles,PEBBLES_L,PEBBLES_XL,5,0.022284397799514997,0.022284397799514997
Purification Pebbles,PEBBLES_L,PEBBLES_XS,3,-0.010743588492471146,0.010743588492471146
Purification Pebbles,PEBBLES_M,PEBBLES_L,3,-0.017718966612290353,0.017718966612290353
Purification Pebbles,PEBBLES_M,PEBBLES_S,5,0.025441463267373128,0.025441463267373128
Purification Pebbles,PEBBLES_M,PEBBLES_XL,5,-0.027627198885698756,0.027627198885698756
Purification Pebbles,PEBBLES_M,PEBBLES_XS,1,0.02166568878774885,0.02166568878774885
Purification Pebbles,PEBBLES_S,PEBBLES_L,3,-0.0166179239601209,0.0166179239601209
Purification Pebbles,PEBBLES_S,PEBBLES_M,4,0.020037907161807658,0.020037907161807658
Purification Pebbles,PEBBLES_S,PEBBLES_XL,3,0.013044749494704333,0.013044749494704333
Purification Pebbles,PEBBLES_S,PEBBLES_XS,3,0.01060860879088653,0.01060860879088653
Purification Pebbles,PEBBLES_XL,PEBBLES_L,3,0.013281417416534982,0.013281417416534982
Purification Pebbles,PEBBLES_XL,PEBBLES_M,3,-0.014314964066781259,0.014314964066781259
Purification Pebbles,PEBBLES_XL,PEBBLES_S,5,-0.008401516427255873,0.008401516427255873
Purification Pebbles,PEBBLES_XL,PEBBLES_XS,3,-0.012753026239597105,0.012753026239597105
Purification Pebbles,PEBBLES_XS,PEBBLES_L,2,0.012301019427294842,0.012301019427294842
Purification Pebbles,PEBBLES_XS,PEBBLES_M,5,0.024340226684252685,0.024340226684252685
Purification Pebbles,PEBBLES_XS,PEBBLES_S,5,0.015085688372120253,0.015085688372120253
Purification Pebbles,PEBBLES_XS,PEBBLES_XL,5,-0.026977700088094365,0.026977700088094365
Domestic Robots,ROBOT_DISHES,ROBOT_IRONING,5,0.01589766171419649,0.01589766171419649
Domestic Robots,ROBOT_DISHES,ROBOT_LAUNDRY,4,-0.018114374887453058,0.018114374887453058
Domestic Robots,ROBOT_DISHES,ROBOT_MOPPING,5,0.01667472343465574,0.01667472343465574
Domestic Robots,ROBOT_DISHES,ROBOT_VACUUMING,5,-0.010895120056244698,0.010895120056244698
Domestic Robots,ROBOT_IRONING,ROBOT_DISHES,5,-0.015597080388171558,0.015597080388171558
Domestic Robots,ROBOT_IRONING,ROBOT_LAUNDRY,4,-0.01910651439525391,0.01910651439525391
Domestic Robots,ROBOT_IRONING,ROBOT_MOPPING,3,0.01594042353426108,0.01594042353426108
Domestic Robots,ROBOT_IRONING,ROBOT_VACUUMING,2,0.010774855281556885,0.010774855281556885
Domestic Robots,ROBOT_LAUNDRY,ROBOT_DISHES,2,0.008359783171655668,0.008359783171655668
Domestic Robots,ROBOT_LAUNDRY,ROBOT_IRONING,3,0.010055682580697271,0.010055682580697271
Domestic Robots,ROBOT_LAUNDRY,ROBOT_MOPPING,2,0.013511954267314658,0.013511954267314658
Domestic Robots,ROBOT_LAUNDRY,ROBOT_VACUUMING,4,0.024474516977409027,0.024474516977409027
Domestic Robots,ROBOT_MOPPING,ROBOT_DISHES,3,-0.014897476948403559,0.014897476948403559
Domestic Robots,ROBOT_MOPPING,ROBOT_IRONING,3,0.02085659814491178,0.02085659814491178
Domestic Robots,ROBOT_MOPPING,ROBOT_LAUNDRY,1,0.01377231011654461,0.01377231011654461
Domestic Robots,ROBOT_MOPPING,ROBOT_VACUUMING,2,0.014597986730650957,0.014597986730650957
Domestic Robots,ROBOT_VACUUMING,ROBOT_DISHES,3,-0.01816952620720021,0.01816952620720021
Domestic Robots,ROBOT_VACUUMING,ROBOT_IRONING,3,0.007756844885704512,0.007756844885704512
Domestic Robots,ROBOT_VACUUMING,ROBOT_LAUNDRY,1,-0.021208414588107623,0.021208414588107623
Domestic Robots,ROBOT_VACUUMING,ROBOT_MOPPING,3,-0.03456043142996841,0.03456043142996841
UV-Visors,UV_VISOR_AMBER,UV_VISOR_MAGENTA,3,-0.018247918989945332,0.018247918989945332
UV-Visors,UV_VISOR_AMBER,UV_VISOR_ORANGE,2,-0.012687310128057298,0.012687310128057298
UV-Visors,UV_VISOR_AMBER,UV_VISOR_RED,3,0.010191805266940067,0.010191805266940067
UV-Visors,UV_VISOR_AMBER,UV_VISOR_YELLOW,4,0.01243807986799501,0.01243807986799501
UV-Visors,UV_VISOR_MAGENTA,UV_VISOR_AMBER,3,-0.02113671106511506,0.02113671106511506
UV-Visors,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,1,-0.017535115249290346,0.017535115249290346
UV-Visors,UV_VISOR_MAGENTA,UV_VISOR_RED,1,-0.01193772466043382,0.01193772466043382
UV-Visors,UV_VISOR_MAGENTA,UV_VISOR_YELLOW,1,0.00878504779223244,0.00878504779223244
UV-Visors,UV_VISOR_ORANGE,UV_VISOR_AMBER,5,-0.022467189687071742,0.022467189687071742
UV-Visors,UV_VISOR_ORANGE,UV_VISOR_MAGENTA,3,-0.014959472291452594,0.014959472291452594
UV-Visors,UV_VISOR_ORANGE,UV_VISOR_RED,1,-0.016653936532175343,0.016653936532175343
UV-Visors,UV_VISOR_ORANGE,UV_VISOR_YELLOW,5,0.018198995731909823,0.018198995731909823
UV-Visors,UV_VISOR_RED,UV_VISOR_AMBER,4,-0.014276143219315222,0.014276143219315222
UV-Visors,UV_VISOR_RED,UV_VISOR_MAGENTA,5,0.023177002363505356,0.023177002363505356
UV-Visors,UV_VISOR_RED,UV_VISOR_ORANGE,2,-0.011783277570918568,0.011783277570918568
UV-Visors,UV_VISOR_RED,UV_VISOR_YELLOW,1,0.011982218748863798,0.011982218748863798
UV-Visors,UV_VISOR_YELLOW,UV_VISOR_AMBER,2,0.025629141061614208,0.025629141061614208
UV-Visors,UV_VISOR_YELLOW,UV_VISOR_MAGENTA,2,0.017898129302131086,0.017898129302131086
UV-Visors,UV_VISOR_YELLOW,UV_VISOR_ORANGE,3,0.02862431582560927,0.02862431582560927
UV-Visors,UV_VISOR_YELLOW,UV_VISOR_RED,2,0.017448471435127365,0.017448471435127365
Instant Translators,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,3,0.02018571661913889,0.02018571661913889
Instant Translators,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_GRAPHITE_MIST,5,0.008145248401826795,0.008145248401826795
Instant Translators,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_SPACE_GRAY,5,0.012819349530786683,0.012819349530786683
Instant Translators,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_VOID_BLUE,3,0.013779797765816016,0.013779797765816016
Instant Translators,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_ASTRO_BLACK,3,-0.03188868614525758,0.03188868614525758
Instant Translators,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,5,-0.027594493510513126,0.027594493510513126
Instant Translators,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_SPACE_GRAY,1,-0.03397249595198182,0.03397249595198182
Instant Translators,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_VOID_BLUE,3,-0.036905496977314906,0.036905496977314906
Instant Translators,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_ASTRO_BLACK,5,-0.012144424253671,0.012144424253671
Instant Translators,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_ECLIPSE_CHARCOAL,5,0.0058503731230042195,0.0058503731230042195
Instant Translators,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY,2,-0.01872542117413209,0.01872542117413209
Instant Translators,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_VOID_BLUE,1,-0.01098384041451084,0.01098384041451084
Instant Translators,TRANSLATOR_SPACE_GRAY,TRANSLATOR_ASTRO_BLACK,3,0.01633333842704746,0.01633333842704746
Instant Translators,TRANSLATOR_SPACE_GRAY,TRANSLATOR_ECLIPSE_CHARCOAL,4,0.025362015556887083,0.025362015556887083
Instant Translators,TRANSLATOR_SPACE_GRAY,TRANSLATOR_GRAPHITE_MIST,2,-0.01842233475055349,0.01842233475055349
Instant Translators,TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE,5,0.005499170382218452,0.005499170382218452
Instant Translators,TRANSLATOR_VOID_BLUE,TRANSLATOR_ASTRO_BLACK,5,-0.023769469409888555,0.023769469409888555
Instant Translators,TRANSLATOR_VOID_BLUE,TRANSLATOR_ECLIPSE_CHARCOAL,2,-0.013125391076588408,0.013125391076588408
Instant Translators,TRANSLATOR_VOID_BLUE,TRANSLATOR_GRAPHITE_MIST,4,0.014404673751231558,0.014404673751231558
Instant Translators,TRANSLATOR_VOID_BLUE,TRANSLATOR_SPACE_GRAY,5,0.01727882746551941,0.01727882746551941
Construction Panels,PANEL_1X2,PANEL_1X4,1,0.0171324775076844,0.0171324775076844
Construction Panels,PANEL_1X2,PANEL_2X2,4,-0.02631094828415465,0.02631094828415465
Construction Panels,PANEL_1X2,PANEL_2X4,1,-0.014333820792015634,0.014333820792015634
Construction Panels,PANEL_1X2,PANEL_4X4,1,-0.01953481602243686,0.01953481602243686
Construction Panels,PANEL_1X4,PANEL_1X2,1,-0.018975678182900333,0.018975678182900333
Construction Panels,PANEL_1X4,PANEL_2X2,4,-0.025044653686571498,0.025044653686571498
Construction Panels,PANEL_1X4,PANEL_2X4,2,-0.01669548405691259,0.01669548405691259
Construction Panels,PANEL_1X4,PANEL_4X4,2,0.010150268709372195,0.010150268709372195
Construction Panels,PANEL_2X2,PANEL_1X2,3,-0.023498375877383883,0.023498375877383883
Construction Panels,PANEL_2X2,PANEL_1X4,2,-0.01708177275861363,0.01708177275861363
Construction Panels,PANEL_2X2,PANEL_2X4,1,-0.01163531281348962,0.01163531281348962
Construction Panels,PANEL_2X2,PANEL_4X4,1,-0.013766023277487917,0.013766023277487917
Construction Panels,PANEL_2X4,PANEL_1X2,3,0.011990350717834988,0.011990350717834988
Construction Panels,PANEL_2X4,PANEL_1X4,4,-0.02754518791463351,0.02754518791463351
Construction Panels,PANEL_2X4,PANEL_2X2,1,0.010718458549950016,0.010718458549950016
Construction Panels,PANEL_2X4,PANEL_4X4,2,0.010892841977725342,0.010892841977725342
Construction Panels,PANEL_4X4,PANEL_1X2,4,-0.024262073579777582,0.024262073579777582
Construction Panels,PANEL_4X4,PANEL_1X4,3,-0.013945354002891193,0.013945354002891193
Construction Panels,PANEL_4X4,PANEL_2X2,4,0.009081537239467684,0.009081537239467684
Construction Panels,PANEL_4X4,PANEL_2X4,4,-0.013521764773436437,0.013521764773436437
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_EVENING_BREATH,3,-0.01810940693438554,0.01810940693438554
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC,5,-0.009600425602581985,0.009600425602581985
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_MINT,4,0.021899822542511337,0.021899822542511337
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_MORNING_BREATH,5,0.019155243561043787,0.019155243561043787
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_CHOCOLATE,2,-0.01610804153883896,0.01610804153883896
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_GARLIC,1,-0.026303156826383046,0.026303156826383046
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,3,0.0089968666958717,0.0089968666958717
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MORNING_BREATH,5,-0.018138068095215995,0.018138068095215995
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_CHOCOLATE,4,0.011910492480395477,0.011910492480395477
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_EVENING_BREATH,5,-0.024423369709560792,0.024423369709560792
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_MINT,3,-0.018436504747941774,0.018436504747941774
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_MORNING_BREATH,1,0.0191946475113735,0.0191946475113735
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE,3,-0.014878294751758163,0.014878294751758163
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_EVENING_BREATH,5,-0.013965087558688702,0.013965087558688702
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_GARLIC,5,0.0051225341552954586,0.0051225341552954586
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_MORNING_BREATH,1,-0.018791039058186083,0.018791039058186083
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_CHOCOLATE,4,-0.012567753379199019,0.012567753379199019
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,1,-0.010634911625100454,0.010634911625100454
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_GARLIC,2,-0.024174385289674347,0.024174385289674347
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_MINT,3,-0.02113080764699208,0.02113080764699208
Protein Snack Packs,SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,1,-0.021724941065084442,0.021724941065084442
Protein Snack Packs,SNACKPACK_CHOCOLATE,SNACKPACK_RASPBERRY,4,0.017409418203683205,0.017409418203683205
Protein Snack Packs,SNACKPACK_CHOCOLATE,SNACKPACK_STRAWBERRY,4,-0.01691634642478151,0.01691634642478151
Protein Snack Packs,SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,3,0.020112072482524355,0.020112072482524355
Protein Snack Packs,SNACKPACK_PISTACHIO,SNACKPACK_CHOCOLATE,5,-0.013493804950127027,0.013493804950127027
Protein Snack Packs,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,2,-0.025674092791991905,0.025674092791991905
Protein Snack Packs,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY,2,0.022958272036190518,0.022958272036190518
Protein Snack Packs,SNACKPACK_PISTACHIO,SNACKPACK_VANILLA,1,-0.024820125176684943,0.024820125176684943
Protein Snack Packs,SNACKPACK_RASPBERRY,SNACKPACK_CHOCOLATE,1,-0.025550784234900828,0.025550784234900828
Protein Snack Packs,SNACKPACK_RASPBERRY,SNACKPACK_PISTACHIO,5,-0.013157789780331554,0.013157789780331554
Protein Snack Packs,SNACKPACK_RASPBERRY,SNACKPACK_STRAWBERRY,2,-0.014481254190601978,0.014481254190601978
Protein Snack Packs,SNACKPACK_RASPBERRY,SNACKPACK_VANILLA,5,-0.010407954852160924,0.010407954852160924
Protein Snack Packs,SNACKPACK_STRAWBERRY,SNACKPACK_CHOCOLATE,5,-0.009288805790822937,0.009288805790822937
Protein Snack Packs,SNACKPACK_STRAWBERRY,SNACKPACK_PISTACHIO,1,-0.022213510604137548,0.022213510604137548
Protein Snack Packs,SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY,2,-0.01693994662636429,0.01693994662636429
Protein Snack Packs,SNACKPACK_STRAWBERRY,SNACKPACK_VANILLA,1,-0.026307774607343275,0.026307774607343275
Protein Snack Packs,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,3,0.023800689969442956,0.023800689969442956
Protein Snack Packs,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,5,-0.014872323378630122,0.014872323378630122
Protein Snack Packs,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,4,-0.017228191595710464,0.017228191595710464
Protein Snack Packs,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,4,0.01721832087479585,0.01721832087479585
