group,leader_candidate,follower_candidate,best_lag,lead_lag_corr,abs_lead_lag_corr
Organic Microchips,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,3,-0.011583765773321968,0.011583765773321968
Organic Microchips,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,2,0.021432146342026403,0.021432146342026403
Organic Microchips,MICROCHIP_SQUARE,MICROCHIP_CIRCLE,1,-0.01856049619566444,0.01856049619566444
Organic Microchips,MICROCHIP_SQUARE,MICROCHIP_OVAL,4,0.016444089576134687,0.016444089576134687
Organic Microchips,MICROCHIP_SQUARE,MICROCHIP_RECTANGLE,3,-0.01424591087068735,0.01424591087068735
Organic Microchips,MICROCHIP_SQUARE,MICROCHIP_TRIANGLE,2,0.014622617085081112,0.014622617085081112
Organic Microchips,MICROCHIP_TRIANGLE,MICROCHIP_CIRCLE,1,-0.0060769095617689275,0.0060769095617689275
Organic Microchips,MICROCHIP_TRIANGLE,MICROCHIP_OVAL,1,0.011012706556595392,0.011012706556595392
Organic Microchips,MICROCHIP_TRIANGLE,MICROCHIP_RECTANGLE,4,0.013902848885024409,0.013902848885024409
Organic Microchips,MICROCHIP_TRIANGLE,MICROCHIP_SQUARE,5,0.014300623727240757,0.014300623727240757
Purification Pebbles,PEBBLES_L,PEBBLES_M,5,0.024252410288489856,0.024252410288489856
Purification Pebbles,PEBBLES_L,PEBBLES_S,3,0.014427544195697433,0.014427544195697433
Purification Pebbles,PEBBLES_L,PEBBLES_XL,5,-0.012975507483472962,0.012975507483472962
Purification Pebbles,PEBBLES_L,PEBBLES_XS,3,-0.016806390518557864,0.016806390518557864
Purification Pebbles,PEBBLES_M,PEBBLES_L,4,-0.01189684371080954,0.01189684371080954
Purification Pebbles,PEBBLES_M,PEBBLES_S,5,0.012764522945686875,0.012764522945686875
Purification Pebbles,PEBBLES_M,PEBBLES_XL,4,0.016986321226054424,0.016986321226054424
Purification Pebbles,PEBBLES_M,PEBBLES_XS,3,0.014344908619588424,0.014344908619588424
Purification Pebbles,PEBBLES_S,PEBBLES_L,2,-0.011450846826003962,0.011450846826003962
Purification Pebbles,PEBBLES_S,PEBBLES_M,4,-0.01694064005639206,0.01694064005639206
Purification Pebbles,PEBBLES_S,PEBBLES_XL,4,0.019367184139868675,0.019367184139868675
Purification Pebbles,PEBBLES_S,PEBBLES_XS,4,-0.02422598970306512,0.02422598970306512
Purification Pebbles,PEBBLES_XL,PEBBLES_L,1,0.006930575019243121,0.006930575019243121
Purification Pebbles,PEBBLES_XL,PEBBLES_M,5,-0.016932972831201928,0.016932972831201928
Purification Pebbles,PEBBLES_XL,PEBBLES_S,3,0.014106188975006876,0.014106188975006876
Purification Pebbles,PEBBLES_XL,PEBBLES_XS,4,0.026153133039715115,0.026153133039715115
Purification Pebbles,PEBBLES_XS,PEBBLES_L,1,-0.015207975021778486,0.015207975021778486
Purification Pebbles,PEBBLES_XS,PEBBLES_M,1,0.023921748386449997,0.023921748386449997
Purification Pebbles,PEBBLES_XS,PEBBLES_S,3,-0.006058172144433619,0.006058172144433619
Purification Pebbles,PEBBLES_XS,PEBBLES_XL,5,-0.014605247312303078,0.014605247312303078
Domestic Robots,ROBOT_DISHES,ROBOT_IRONING,4,0.02416655803658984,0.02416655803658984
Domestic Robots,ROBOT_DISHES,ROBOT_LAUNDRY,1,-0.012682832985510034,0.012682832985510034
Domestic Robots,ROBOT_DISHES,ROBOT_MOPPING,2,0.01422507311061718,0.01422507311061718
Domestic Robots,ROBOT_DISHES,ROBOT_VACUUMING,5,0.014295130904859189,0.014295130904859189
Domestic Robots,ROBOT_IRONING,ROBOT_DISHES,2,0.02062100425761045,0.02062100425761045
Domestic Robots,ROBOT_IRONING,ROBOT_LAUNDRY,1,-0.008766966938243664,0.008766966938243664
Domestic Robots,ROBOT_IRONING,ROBOT_MOPPING,3,0.015182404524797542,0.015182404524797542
Domestic Robots,ROBOT_IRONING,ROBOT_VACUUMING,1,0.015843265697081856,0.015843265697081856
Domestic Robots,ROBOT_LAUNDRY,ROBOT_DISHES,3,0.017070450323021374,0.017070450323021374
Domestic Robots,ROBOT_LAUNDRY,ROBOT_IRONING,3,-0.006782740053548854,0.006782740053548854
Domestic Robots,ROBOT_LAUNDRY,ROBOT_MOPPING,3,0.0214965236582416,0.0214965236582416
Domestic Robots,ROBOT_LAUNDRY,ROBOT_VACUUMING,3,0.01928367497777009,0.01928367497777009
Domestic Robots,ROBOT_MOPPING,ROBOT_DISHES,2,0.01582012561044648,0.01582012561044648
Domestic Robots,ROBOT_MOPPING,ROBOT_IRONING,5,0.014953952667680707,0.014953952667680707
Domestic Robots,ROBOT_MOPPING,ROBOT_LAUNDRY,4,0.020881983318531007,0.020881983318531007
Domestic Robots,ROBOT_MOPPING,ROBOT_VACUUMING,2,0.024466998478768626,0.024466998478768626
Domestic Robots,ROBOT_VACUUMING,ROBOT_DISHES,5,-0.030354372136506807,0.030354372136506807
Domestic Robots,ROBOT_VACUUMING,ROBOT_IRONING,1,-0.009685294379475682,0.009685294379475682
Domestic Robots,ROBOT_VACUUMING,ROBOT_LAUNDRY,5,-0.027904508839326672,0.027904508839326672
Domestic Robots,ROBOT_VACUUMING,ROBOT_MOPPING,3,-0.018542530899204757,0.018542530899204757
UV-Visors,UV_VISOR_AMBER,UV_VISOR_MAGENTA,4,0.02183087006250464,0.02183087006250464
UV-Visors,UV_VISOR_AMBER,UV_VISOR_ORANGE,2,-0.01613747917316392,0.01613747917316392
UV-Visors,UV_VISOR_AMBER,UV_VISOR_RED,3,-0.017705280634497163,0.017705280634497163
UV-Visors,UV_VISOR_AMBER,UV_VISOR_YELLOW,5,-0.012552272013528295,0.012552272013528295
UV-Visors,UV_VISOR_MAGENTA,UV_VISOR_AMBER,3,0.01261253846753107,0.01261253846753107
UV-Visors,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,4,-0.017251957419609467,0.017251957419609467
UV-Visors,UV_VISOR_MAGENTA,UV_VISOR_RED,3,-0.01674692750024753,0.01674692750024753
UV-Visors,UV_VISOR_MAGENTA,UV_VISOR_YELLOW,5,0.007519499713744543,0.007519499713744543
UV-Visors,UV_VISOR_ORANGE,UV_VISOR_AMBER,2,0.01492883033120296,0.01492883033120296
UV-Visors,UV_VISOR_ORANGE,UV_VISOR_MAGENTA,2,-0.01702586271749816,0.01702586271749816
UV-Visors,UV_VISOR_ORANGE,UV_VISOR_RED,1,-0.01524104825609357,0.01524104825609357
UV-Visors,UV_VISOR_ORANGE,UV_VISOR_YELLOW,2,-0.024781461140397813,0.024781461140397813
UV-Visors,UV_VISOR_RED,UV_VISOR_AMBER,2,-0.008941039860239738,0.008941039860239738
UV-Visors,UV_VISOR_RED,UV_VISOR_MAGENTA,1,0.007476935026290358,0.007476935026290358
UV-Visors,UV_VISOR_RED,UV_VISOR_ORANGE,4,0.010825523375470384,0.010825523375470384
UV-Visors,UV_VISOR_RED,UV_VISOR_YELLOW,2,0.014235410748768712,0.014235410748768712
UV-Visors,UV_VISOR_YELLOW,UV_VISOR_AMBER,3,0.02051043542543482,0.02051043542543482
UV-Visors,UV_VISOR_YELLOW,UV_VISOR_MAGENTA,3,-0.014893408500245214,0.014893408500245214
UV-Visors,UV_VISOR_YELLOW,UV_VISOR_ORANGE,3,-0.007571560514055185,0.007571560514055185
UV-Visors,UV_VISOR_YELLOW,UV_VISOR_RED,1,-0.017262216508813745,0.017262216508813745
Instant Translators,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,3,0.012118679173356494,0.012118679173356494
Instant Translators,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_GRAPHITE_MIST,4,0.011696972586859665,0.011696972586859665
Instant Translators,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_SPACE_GRAY,5,0.011817517768544311,0.011817517768544311
Instant Translators,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_VOID_BLUE,3,0.015235331053639811,0.015235331053639811
Instant Translators,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_ASTRO_BLACK,2,-0.03424653157201218,0.03424653157201218
Instant Translators,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,1,-0.009841699347708895,0.009841699347708895
Instant Translators,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_SPACE_GRAY,4,0.017353379478774123,0.017353379478774123
Instant Translators,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_VOID_BLUE,5,0.018696088695807682,0.018696088695807682
Instant Translators,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_ASTRO_BLACK,4,0.027142123236189006,0.027142123236189006
Instant Translators,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_ECLIPSE_CHARCOAL,4,0.019852634244098274,0.019852634244098274
Instant Translators,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY,4,-0.01998252836166443,0.01998252836166443
Instant Translators,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_VOID_BLUE,2,-0.007543749063012736,0.007543749063012736
Instant Translators,TRANSLATOR_SPACE_GRAY,TRANSLATOR_ASTRO_BLACK,1,0.01786068692030373,0.01786068692030373
Instant Translators,TRANSLATOR_SPACE_GRAY,TRANSLATOR_ECLIPSE_CHARCOAL,1,0.01692235630579306,0.01692235630579306
Instant Translators,TRANSLATOR_SPACE_GRAY,TRANSLATOR_GRAPHITE_MIST,4,-0.011481899253182585,0.011481899253182585
Instant Translators,TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE,3,0.012185113473504374,0.012185113473504374
Instant Translators,TRANSLATOR_VOID_BLUE,TRANSLATOR_ASTRO_BLACK,3,0.019233932795704695,0.019233932795704695
Instant Translators,TRANSLATOR_VOID_BLUE,TRANSLATOR_ECLIPSE_CHARCOAL,1,-0.01669409684697241,0.01669409684697241
Instant Translators,TRANSLATOR_VOID_BLUE,TRANSLATOR_GRAPHITE_MIST,3,-0.01503046462197565,0.01503046462197565
Instant Translators,TRANSLATOR_VOID_BLUE,TRANSLATOR_SPACE_GRAY,1,0.006839998652403964,0.006839998652403964
Construction Panels,PANEL_1X2,PANEL_1X4,2,-0.010015103235739665,0.010015103235739665
Construction Panels,PANEL_1X2,PANEL_2X2,4,0.021242335892559028,0.021242335892559028
Construction Panels,PANEL_1X2,PANEL_2X4,3,0.014734611665732865,0.014734611665732865
Construction Panels,PANEL_1X2,PANEL_4X4,4,0.019027048997317456,0.019027048997317456
Construction Panels,PANEL_1X4,PANEL_1X2,3,0.011561696612139826,0.011561696612139826
Construction Panels,PANEL_1X4,PANEL_2X2,2,-0.02222738634326569,0.02222738634326569
Construction Panels,PANEL_1X4,PANEL_2X4,5,0.01402920422486298,0.01402920422486298
Construction Panels,PANEL_1X4,PANEL_4X4,5,-0.013003658087641647,0.013003658087641647
Construction Panels,PANEL_2X2,PANEL_1X2,4,0.021060500604862104,0.021060500604862104
Construction Panels,PANEL_2X2,PANEL_1X4,3,0.018374808641789038,0.018374808641789038
Construction Panels,PANEL_2X2,PANEL_2X4,3,0.016187542777070168,0.016187542777070168
Construction Panels,PANEL_2X2,PANEL_4X4,5,0.021507309897359324,0.021507309897359324
Construction Panels,PANEL_2X4,PANEL_1X2,5,-0.01953436865597525,0.01953436865597525
Construction Panels,PANEL_2X4,PANEL_1X4,3,0.012214961204939635,0.012214961204939635
Construction Panels,PANEL_2X4,PANEL_2X2,5,-0.02007220595207252,0.02007220595207252
Construction Panels,PANEL_2X4,PANEL_4X4,1,-0.012458059698800303,0.012458059698800303
Construction Panels,PANEL_4X4,PANEL_1X2,1,0.018637311717920806,0.018637311717920806
Construction Panels,PANEL_4X4,PANEL_1X4,3,0.02448242829511062,0.02448242829511062
Construction Panels,PANEL_4X4,PANEL_2X2,5,-0.013950511992694621,0.013950511992694621
Construction Panels,PANEL_4X4,PANEL_2X4,1,-0.01665011186341849,0.01665011186341849
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_EVENING_BREATH,3,0.035775173833246826,0.035775173833246826
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC,2,0.011197954123222057,0.011197954123222057
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_MINT,5,-0.008348845317031029,0.008348845317031029
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_MORNING_BREATH,1,-0.01286955394290553,0.01286955394290553
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_CHOCOLATE,3,-0.007620622942994905,0.007620622942994905
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_GARLIC,4,-0.007351354647637578,0.007351354647637578
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,2,0.02203870643135064,0.02203870643135064
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MORNING_BREATH,5,-0.02471877159084017,0.02471877159084017
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_CHOCOLATE,2,-0.011946134285210654,0.011946134285210654
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_EVENING_BREATH,4,0.022854308029538865,0.022854308029538865
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_MINT,2,-0.013883325896346556,0.013883325896346556
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_MORNING_BREATH,2,0.015883503409441873,0.015883503409441873
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE,3,0.012515823804808465,0.012515823804808465
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_EVENING_BREATH,3,0.012873882513164008,0.012873882513164008
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_GARLIC,4,0.012821146527159608,0.012821146527159608
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_MORNING_BREATH,2,0.018396189015663346,0.018396189015663346
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_CHOCOLATE,1,0.013334564627211432,0.013334564627211432
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,4,-0.017755945256345048,0.017755945256345048
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_GARLIC,5,0.026656558777649643,0.026656558777649643
Liquid Breath Oxygen Shakes,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_MINT,1,0.010758282779846813,0.010758282779846813
Protein Snack Packs,SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,2,-0.021780720500997643,0.021780720500997643
Protein Snack Packs,SNACKPACK_CHOCOLATE,SNACKPACK_RASPBERRY,3,-0.019846336590907173,0.019846336590907173
Protein Snack Packs,SNACKPACK_CHOCOLATE,SNACKPACK_STRAWBERRY,5,0.020360687123432503,0.020360687123432503
Protein Snack Packs,SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,3,-0.00847236610815131,0.00847236610815131
Protein Snack Packs,SNACKPACK_PISTACHIO,SNACKPACK_CHOCOLATE,1,-0.01815463286342722,0.01815463286342722
Protein Snack Packs,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,2,-0.013394183451085607,0.013394183451085607
Protein Snack Packs,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY,1,-0.016955552631528172,0.016955552631528172
Protein Snack Packs,SNACKPACK_PISTACHIO,SNACKPACK_VANILLA,1,-0.01005996468325333,0.01005996468325333
Protein Snack Packs,SNACKPACK_RASPBERRY,SNACKPACK_CHOCOLATE,2,0.008231448743601613,0.008231448743601613
Protein Snack Packs,SNACKPACK_RASPBERRY,SNACKPACK_PISTACHIO,4,-0.008628200292786742,0.008628200292786742
Protein Snack Packs,SNACKPACK_RASPBERRY,SNACKPACK_STRAWBERRY,1,-0.013000064353839873,0.013000064353839873
Protein Snack Packs,SNACKPACK_RASPBERRY,SNACKPACK_VANILLA,1,-0.020980256651394896,0.020980256651394896
Protein Snack Packs,SNACKPACK_STRAWBERRY,SNACKPACK_CHOCOLATE,1,-0.01962770011032423,0.01962770011032423
Protein Snack Packs,SNACKPACK_STRAWBERRY,SNACKPACK_PISTACHIO,1,-0.024967190213262977,0.024967190213262977
Protein Snack Packs,SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY,2,-0.009715158603189049,0.009715158603189049
Protein Snack Packs,SNACKPACK_STRAWBERRY,SNACKPACK_VANILLA,5,-0.007294434360332308,0.007294434360332308
Protein Snack Packs,SNACKPACK_VANILLA,SNACKPACK_CHOCOLATE,3,-0.0035254456110061574,0.0035254456110061574
Protein Snack Packs,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,1,-0.03574659547347374,0.03574659547347374
Protein Snack Packs,SNACKPACK_VANILLA,SNACKPACK_RASPBERRY,3,0.018509023457363886,0.018509023457363886
Protein Snack Packs,SNACKPACK_VANILLA,SNACKPACK_STRAWBERRY,1,-0.02333773849785013,0.02333773849785013
